batter,yearID,velocity_bin,statcast_age_bat_velocity_sum,statcast_age_bat_velocity_count,velocity_pitch_count,release_speed_sum,release_speed_count,velocity_batted_ball_count,velocity_launch_speed_sum,velocity_launch_angle_sum,velocity_launch_angle_count,velocity_hard_hit_sum,velocity_xwoba_sum,velocity_xwoba_count,velocity_xslg_sum,velocity_xslg_count,velocity_bin_label,statcast_age_bat_velocity,avg_pitch_speed_in_bin,velocity_avg_launch_speed,velocity_avg_launch_angle,velocity_hard_hit_rate,velocity_avg_estimated_woba,velocity_avg_estimated_slg
425772,2015,v_90_95,1344,42,42,3885.5000000000005,42,4,333.29999999999995,50.0,4,2,2.172843,7,2.041,4,90~95mph,32.0,92.51190476190477,83.32499999999999,12.5,0.5,0.31040614285714285,0.51025
425772,2015,v_ge95,704,22,22,2119.7000000000003,22,3,265.2,-3.0,3,2,2.395686,5,1.491,3,95mph 이상,32.0,96.35000000000001,88.39999999999999,-1.0,0.6666666666666666,0.4791372,0.49700000000000005
425772,2016,v_lt85,693,21,21,1687.5,21,6,510.1,47.0,6,0,1.6199999999999999,8,1.912,6,85mph 미만,33.0,80.35714285714286,85.01666666666667,7.833333333333333,0.0,0.20249999999999999,0.31866666666666665
425772,2016,v_85_90,363,11,11,967.7,11,4,332.6,154.0,4,2,1.189,3,1.4260000000000002,2,85~90mph,33.0,87.97272727272728,83.15,38.5,0.5,0.39633333333333337,0.7130000000000001
425772,2016,v_90_95,1056,32,32,2965.5,32,11,914.5,351.0,11,4,2.799,9,3.8269999999999995,8,90~95mph,33.0,92.671875,83.13636363636364,31.90909090909091,0.36363636363636365,0.311,0.47837499999999994
425772,2016,v_ge95,462,14,14,1362.6999999999998,14,3,202.4,167.0,3,0,0.146,3,0.19,1,95mph 이상,33.0,97.33571428571427,67.46666666666667,55.666666666666664,0.0,0.048666666666666664,0.19
425772,2017,v_lt85,1666,49,49,3958.3,49,14,1156.4,324.0,14,4,3.7869940000000004,16,4.221,11,85mph 미만,34.0,80.78163265306122,82.60000000000001,23.142857142857142,0.2857142857142857,0.23668712500000003,0.38372727272727275
425772,2017,v_85_90,1394,41,41,3585.1,41,12,918.1,50.0,12,0,1.1989999999999998,11,1.628,10,85~90mph,34.0,87.44146341463414,76.50833333333334,4.166666666666667,0.0,0.10899999999999999,0.1628
425772,2017,v_90_95,1904,56,56,5185.0,56,12,940.5,214.0,12,1,4.553988,14,4.09,8,90~95mph,34.0,92.58928571428571,78.375,17.833333333333332,0.08333333333333333,0.32528485714285715,0.51125
425772,2017,v_ge95,714,21,21,2020.1,21,4,322.5,146.0,4,0,0.726,3,0.9349999999999999,2,95mph 이상,34.0,96.1952380952381,80.625,36.5,0.0,0.242,0.46749999999999997
425772,2018,v_lt85,1715,49,49,3917.2999999999997,49,11,892.4000000000001,277.0,11,0,1.6380000000000001,9,2.066,5,85mph 미만,35.0,79.94489795918366,81.12727272727274,25.181818181818183,0.0,0.18200000000000002,0.41319999999999996
425772,2018,v_85_90,2065,59,59,5189.0,59,12,1005.6,386.0,12,2,1.158,14,1.4300000000000002,8,85~90mph,35.0,87.94915254237289,83.8,32.166666666666664,0.16666666666666666,0.08271428571428571,0.17875000000000002
425772,2018,v_90_95,3360,96,96,8868.2,96,27,2137.2,636.0,27,4,5.96912,22,4.475,12,90~95mph,35.0,92.37708333333335,79.15555555555555,23.555555555555557,0.14814814814814814,0.2713236363636364,0.3729166666666666
425772,2018,v_ge95,770,22,22,2129.3,22,6,484.20000000000005,-18.0,6,1,1.6620599999999999,4,0.32,1,95mph 이상,35.0,96.78636363636365,80.7,-3.0,0.16666666666666666,0.41551499999999997,0.32
425772,2019,v_lt85,1836,51,51,4119.3,51,10,820.1,36.0,10,2,1.75,12,2.395,6,85mph 미만,36.0,80.77058823529413,82.01,3.6,0.2,0.14583333333333334,0.39916666666666667
425772,2019,v_85_90,1980,55,55,4817.7,55,18,1407.9,350.0,18,2,3.408,17,5.312,11,85~90mph,36.0,87.59454545454545,78.21666666666667,19.444444444444443,0.1111111111111111,0.20047058823529412,0.48290909090909095
425772,2019,v_90_95,2880,80,80,7418.1,80,20,1602.2,411.0,20,2,3.2908850000000003,17,1.829,7,90~95mph,36.0,92.72625000000001,80.11,20.55,0.1,0.1935814705882353,0.2612857142857143
425772,2019,v_ge95,1080,30,30,2901.1,30,6,479.5,121.0,6,1,0.236,8,0.28400000000000003,2,95mph 이상,36.0,96.70333333333333,79.91666666666667,20.166666666666668,0.16666666666666666,0.0295,0.14200000000000002
425772,2021,v_lt85,76,2,2,156.60000000000002,2,1,93.4,21.0,1,0,0.281,1,0.438,1,85mph 미만,38.0,78.30000000000001,93.4,21.0,0.0,0.281,0.438
425772,2021,v_85_90,190,5,5,438.79999999999995,5,2,149.1,123.0,2,0,0.033,1,0.045,1,85~90mph,38.0,87.75999999999999,74.55,61.5,0.0,0.033,0.045
425772,2021,v_ge95,76,2,2,193.0,2,1,25.5,32.0,1,0,0.171,1,0.19,1,95mph 이상,38.0,96.5,25.5,32.0,0.0,0.171,0.19
425783,2015,v_lt85,5544,168,168,13455.2,168,31,2639.8,-10.0,31,9,9.218973,36,9.575,24,85mph 미만,33.0,80.0904761904762,85.15483870967742,-0.3225806451612903,0.2903225806451613,0.25608258333333334,0.3989583333333333
425783,2015,v_85_90,3234,98,98,8585.7,98,15,1398.8,242.0,15,10,7.896946,30,7.304,14,85~90mph,33.0,87.60918367346939,93.25333333333333,16.133333333333333,0.6666666666666666,0.2632315333333333,0.5217142857142857
425783,2015,v_90_95,7524,228,228,21009.7,228,39,3547.4,712.0,39,15,14.273188000000001,53,11.922,29,90~95mph,33.0,92.14780701754387,90.95897435897436,18.256410256410255,0.38461538461538464,0.2693054339622642,0.4111034482758621
425783,2015,v_ge95,1386,42,42,4053.8,42,10,923.0,56.0,10,4,6.4756860000000005,13,7.5280000000000005,9,95mph 이상,33.0,96.51904761904763,92.3,5.6,0.4,0.49812969230769233,0.8364444444444445
425783,2016,v_lt85,3230,95,95,7678.700000000001,95,16,1279.3,253.0,16,3,5.175521,16,4.549,10,85mph 미만,34.0,80.82842105263158,79.95625,15.8125,0.1875,0.3234700625,0.4549
425783,2016,v_85_90,2754,81,81,7123.4,81,18,1529.3,161.0,18,8,7.432357,25,5.23,14,85~90mph,34.0,87.94320987654321,84.96111111111111,8.944444444444445,0.4444444444444444,0.29729427999999997,0.3735714285714286
425783,2016,v_90_95,3400,100,100,9229.0,100,19,1739.0,161.0,19,10,12.063357,22,13.879,13,90~95mph,34.0,92.29,91.52631578947368,8.473684210526315,0.5263157894736842,0.5483344090909091,1.0676153846153846
425783,2016,v_ge95,748,22,22,2116.0,22,7,629.6,150.0,7,4,2.745,8,4.293,5,95mph 이상,34.0,96.18181818181819,89.94285714285715,21.428571428571427,0.5714285714285714,0.343125,0.8586
425783,2017,v_lt85,5565,159,159,12730.2,159,33,2813.7999999999997,217.0,33,11,10.518607,41,11.587,28,85mph 미만,35.0,80.06415094339623,85.26666666666665,6.575757575757576,0.3333333333333333,0.25655139024390244,0.41382142857142856
425783,2017,v_85_90,4935,141,141,12378.2,141,32,2697.5,330.0,32,10,13.282607,38,15.784,25,85~90mph,35.0,87.78865248226951,84.296875,10.3125,0.3125,0.3495422894736842,0.63136
425783,2017,v_90_95,6650,190,190,17582.5,190,62,5000.8,839.0,62,13,16.272963999999998,50,16.722,35,90~95mph,35.0,92.53947368421052,80.65806451612903,13.53225806451613,0.20967741935483872,0.32545927999999996,0.4777714285714286
425783,2017,v_ge95,1855,53,53,5098.7,53,20,1630.1,376.0,20,3,6.525,15,8.55,13,95mph 이상,35.0,96.20188679245283,81.505,18.8,0.15,0.435,0.6576923076923078
425783,2018,v_lt85,6444,179,179,14430.1,179,34,2670.6,252.0,34,5,9.36059,36,11.143,20,85mph 미만,36.0,80.61508379888268,78.54705882352941,7.411764705882353,0.14705882352941177,0.2600163888888889,0.55715
425783,2018,v_85_90,6048,168,168,14742.2,168,34,2849.4,302.0,34,10,14.602415,41,13.09,20,85~90mph,36.0,87.75119047619049,83.80588235294118,8.882352941176471,0.29411764705882354,0.35615646341463414,0.6545
425783,2018,v_90_95,8532,237,237,21920.5,237,66,5622.8,1316.0,66,17,19.350295,57,25.415,41,90~95mph,36.0,92.4915611814346,85.1939393939394,19.939393939393938,0.25757575757575757,0.3394788596491228,0.6198780487804878
425783,2018,v_ge95,2232,62,62,5972.3,62,22,1983.6,502.0,22,10,8.99253,19,13.967,15,95mph 이상,36.0,96.32741935483871,90.16363636363636,22.818181818181817,0.45454545454545453,0.47329105263157895,0.9311333333333334
425783,2019,v_lt85,5883,159,159,12924.5,159,35,3008.2,413.0,35,12,13.574,34,21.944000000000003,25,85mph 미만,37.0,81.28616352201257,85.94857142857143,11.8,0.34285714285714286,0.3992352941176471,0.8777600000000001
425783,2019,v_85_90,6475,175,175,15305.3,175,39,3287.5,114.0,39,14,14.71018,50,19.715,29,85~90mph,37.0,87.45885714285714,84.2948717948718,2.923076923076923,0.358974358974359,0.2942036,0.6798275862068965
425783,2019,v_90_95,7252,196,196,18131.9,196,50,4400.6,818.0,50,23,13.28318,43,14.421,30,90~95mph,37.0,92.50969387755103,88.012,16.36,0.46,0.3089111627906977,0.48069999999999996
425783,2019,v_ge95,3293,89,89,8588.5,89,16,1428.7,302.0,16,6,6.631396,22,4.101,9,95mph 이상,37.0,96.5,89.29375,18.875,0.375,0.30142709090909087,0.45566666666666666
425784,2015,v_lt85,3328,104,104,8315.5,104,18,1455.8999999999999,283.0,18,3,3.135973,23,2.7150000000000003,14,85mph 미만,32.0,79.95673076923077,80.88333333333333,15.722222222222221,0.16666666666666666,0.13634665217391304,0.19392857142857145
425784,2015,v_85_90,2304,72,72,6297.1,72,16,1415.4,401.0,16,7,6.012686,20,7.34,14,85~90mph,32.0,87.45972222222223,88.4625,25.0625,0.4375,0.3006343,0.5242857142857142
425784,2015,v_90_95,2496,78,78,7191.9,78,21,1844.1,475.0,21,8,7.463,26,12.273,19,90~95mph,32.0,92.20384615384614,87.81428571428572,22.61904761904762,0.38095238095238093,0.2870384615384615,0.6459473684210526
425784,2015,v_ge95,736,23,23,2225.6,23,2,154.0,13.0,2,0,1.421843,6,0.8739999999999999,2,95mph 이상,32.0,96.76521739130435,77.0,6.5,0.0,0.23697383333333333,0.43699999999999994
425784,2016,v_lt85,1683,51,51,4095.0,51,10,769.3000000000001,-55.0,10,1,3.259521,12,3.102,5,85mph 미만,33.0,80.29411764705883,76.93,-5.5,0.1,0.27162675,0.6204
425784,2016,v_85_90,1320,40,40,3501.0,40,9,764.0,13.0,9,3,2.539612,9,2.928,4,85~90mph,33.0,87.525,84.88888888888889,1.4444444444444444,0.3333333333333333,0.2821791111111111,0.732
425784,2016,v_90_95,2244,68,68,6293.1,68,21,1822.9,457.0,21,8,6.249612,16,8.661999999999999,12,90~95mph,33.0,92.54558823529412,86.8047619047619,21.761904761904763,0.38095238095238093,0.39060075,0.7218333333333332
425784,2016,v_ge95,990,30,30,2894.7,30,9,828.6,258.0,9,4,1.8820000000000001,10,3.026,6,95mph 이상,33.0,96.49,92.06666666666666,28.666666666666668,0.4444444444444444,0.1882,0.5043333333333333
425784,2017,v_lt85,1972,58,58,4622.4,58,17,1390.9,192.0,17,6,7.988,16,12.794,14,85mph 미만,34.0,79.69655172413792,81.81764705882354,11.294117647058824,0.35294117647058826,0.49925,0.9138571428571429
425784,2017,v_85_90,1326,39,39,3401.0,39,7,551.5,188.0,7,2,1.876994,6,1.444,2,85~90mph,34.0,87.2051282051282,78.78571428571429,26.857142857142858,0.2857142857142857,0.3128323333333333,0.722
425784,2017,v_90_95,2652,78,78,7218.1,78,32,2789.2,809.0,32,14,11.669613,26,16.017,21,90~95mph,34.0,92.5397435897436,87.1625,25.28125,0.4375,0.4488312692307692,0.7627142857142857
425784,2017,v_ge95,1088,32,32,3073.0,32,7,486.6,58.0,7,1,2.0589880000000003,8,0.751,3,95mph 이상,34.0,96.03125,69.51428571428572,8.285714285714286,0.14285714285714285,0.25737350000000003,0.25033333333333335
425784,2018,v_lt85,1365,39,39,3124.8,39,11,889.8,84.0,11,2,1.01,9,1.526,7,85mph 미만,35.0,80.12307692307692,80.89090909090909,7.636363636363637,0.18181818181818182,0.11222222222222222,0.218
425784,2018,v_85_90,700,20,20,1742.0,20,6,462.8,112.0,6,0,0.0,2,0.0,0,85~90mph,35.0,87.1,77.13333333333334,18.666666666666668,0.0,0.0,
425784,2018,v_90_95,875,25,25,2315.0,25,9,823.1,238.0,9,4,3.6500000000000004,8,5.755999999999999,5,90~95mph,35.0,92.6,91.45555555555556,26.444444444444443,0.4444444444444444,0.45625000000000004,1.1511999999999998
425784,2018,v_ge95,350,10,10,970.5,10,2,156.3,65.0,2,0,0.0,4,0.0,0,95mph 이상,35.0,97.05,78.15,32.5,0.0,0.0,
425784,2019,v_lt85,576,16,16,1281.1,16,6,458.1,21.0,6,1,1.004,3,1.464,3,85mph 미만,36.0,80.06875,76.35000000000001,3.5,0.16666666666666666,0.33466666666666667,0.488
425784,2019,v_85_90,324,9,9,779.3,9,3,214.4,55.0,3,0,0.723,3,0.848,2,85~90mph,36.0,86.58888888888889,71.46666666666667,18.333333333333332,0.0,0.241,0.424
425784,2019,v_90_95,576,16,16,1495.8000000000002,16,3,294.20000000000005,69.0,3,2,1.7702950000000002,4,1.309,3,90~95mph,36.0,93.48750000000001,98.06666666666668,23.0,0.6666666666666666,0.44257375000000004,0.4363333333333333
425784,2021,v_lt85,532,14,14,1149.9,14,2,135.2,-80.0,2,0,0.194,2,0.216,1,85mph 미만,38.0,82.13571428571429,67.6,-40.0,0.0,0.097,0.216
425784,2021,v_85_90,228,6,6,518.7,6,3,234.2,53.0,3,0,1.405,3,1.722,3,85~90mph,38.0,86.45,78.06666666666666,17.666666666666668,0.0,0.4683333333333333,0.574
425784,2021,v_90_95,874,23,23,2132.6,23,8,727.9000000000001,202.0,8,4,4.024482000000001,7,5.018,4,90~95mph,38.0,92.72173913043478,90.98750000000001,25.25,0.5,0.5749260000000002,1.2545
425784,2021,v_ge95,76,2,2,193.10000000000002,2,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,38.0,96.55000000000001,,,,0.0,
425794,2015,v_lt85,68,2,2,149.6,2,0,0.0,0.0,0,0,0.0,0,0.0,0,85mph 미만,34.0,74.8,,,,,
425794,2015,v_85_90,68,2,2,176.4,2,0,0.0,0.0,0,0,0.0,0,0.0,0,85~90mph,34.0,88.2,,,,,
425794,2015,v_90_95,136,4,4,365.1,4,1,79.1,-28.0,1,0,0.051,2,0.057,1,90~95mph,34.0,91.275,79.1,-28.0,0.0,0.0255,0.057
425794,2015,v_ge95,102,3,3,288.4,3,1,80.0,69.0,1,0,0.0,1,0.0,1,95mph 이상,34.0,96.13333333333333,80.0,69.0,0.0,0.0,0.0
425794,2016,v_lt85,420,12,12,990.0,12,2,152.60000000000002,52.0,2,0,1.014,4,1.214,2,85mph 미만,35.0,82.5,76.30000000000001,26.0,0.0,0.2535,0.607
425794,2016,v_85_90,350,10,10,872.7,10,0,0.0,0.0,0,0,0.0,1,0.0,0,85~90mph,35.0,87.27000000000001,,,,0.0,
425794,2016,v_90_95,910,26,26,2401.1,26,6,530.3,133.0,6,3,2.102,6,3.73,5,90~95mph,35.0,92.35,88.38333333333333,22.166666666666668,0.5,0.35033333333333333,0.746
425794,2016,v_ge95,210,6,6,575.5,6,1,74.2,3.0,1,0,0.164,2,0.204,1,95mph 이상,35.0,95.91666666666667,74.2,3.0,0.0,0.082,0.204
425794,2017,v_lt85,252,7,7,564.0,7,1,90.4,15.0,1,0,0.855,3,1.054,1,85mph 미만,36.0,80.57142857142857,90.4,15.0,0.0,0.285,1.054
425794,2017,v_85_90,252,7,7,614.9,7,1,53.2,-47.0,1,0,0.101,1,0.109,1,85~90mph,36.0,87.84285714285714,53.2,-47.0,0.0,0.101,0.109
425794,2017,v_90_95,432,12,12,1100.7,12,3,255.5,26.0,3,1,0.8490000000000001,3,1.064,2,90~95mph,36.0,91.72500000000001,85.16666666666667,8.666666666666666,0.3333333333333333,0.28300000000000003,0.532
425794,2017,v_ge95,108,3,3,287.9,3,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,36.0,95.96666666666665,,,,0.0,
425794,2019,v_lt85,418,11,11,903.1,11,1,78.5,-52.0,1,0,0.113,2,0.092,1,85mph 미만,38.0,82.10000000000001,78.5,-52.0,0.0,0.0565,0.092
425794,2019,v_85_90,760,20,20,1747.2,20,6,488.70000000000005,113.0,6,0,1.004,7,1.1869999999999998,4,85~90mph,38.0,87.36,81.45,18.833333333333332,0.0,0.14342857142857143,0.29674999999999996
425794,2019,v_90_95,646,17,17,1565.7,17,3,259.29999999999995,110.0,3,1,0.690295,3,0.0,1,90~95mph,38.0,92.10000000000001,86.43333333333332,36.666666666666664,0.3333333333333333,0.23009833333333332,0.0
425794,2019,v_ge95,76,2,2,191.3,2,1,78.7,14.0,1,0,0.0,1,0.0,0,95mph 이상,38.0,95.65,78.7,14.0,0.0,0.0,
425794,2021,v_lt85,800,20,20,1615.8999999999999,20,4,278.8,-85.0,4,0,0.13899999999999998,5,0.175,3,85mph 미만,40.0,80.79499999999999,69.7,-21.25,0.0,0.0278,0.05833333333333333
425794,2021,v_85_90,560,14,14,1231.9,14,5,207.4,-119.0,5,0,0.0,2,0.0,0,85~90mph,40.0,87.99285714285715,41.480000000000004,-23.8,0.0,0.0,
425794,2021,v_90_95,880,22,22,2040.5,22,13,901.4,308.0,13,1,1.4420000000000002,2,1.743,2,90~95mph,40.0,92.75,69.33846153846153,23.692307692307693,0.07692307692307693,0.7210000000000001,0.8715
425794,2021,v_ge95,560,14,14,1349.5,14,5,362.0,-16.0,5,0,0.073,2,0.062,1,95mph 이상,40.0,96.39285714285714,72.4,-3.2,0.0,0.0365,0.062
425796,2015,v_lt85,2387,77,77,6201.0,77,24,2126.2,450.0,24,6,6.604,24,9.05,19,85mph 미만,31.0,80.53246753246754,88.59166666666665,18.75,0.25,0.27516666666666667,0.47631578947368425
425796,2015,v_85_90,2325,75,75,6592.5,75,16,1344.9,84.0,16,6,4.325,14,4.664,12,85~90mph,31.0,87.9,84.05625,5.25,0.375,0.30892857142857144,0.38866666666666666
425796,2015,v_90_95,2666,86,86,7958.1,86,23,2060.2,489.0,23,10,7.221,29,10.707,21,90~95mph,31.0,92.53604651162792,89.57391304347826,21.26086956521739,0.43478260869565216,0.249,0.5098571428571429
425796,2015,v_ge95,992,32,32,3084.2,32,12,1024.2,319.0,12,3,3.5989999999999998,12,5.843,9,95mph 이상,31.0,96.38125,85.35000000000001,26.583333333333332,0.25,0.29991666666666666,0.6492222222222223
425796,2016,v_lt85,2944,92,92,7411.0,92,15,1291.0,140.0,15,5,4.641224,22,4.623,11,85mph 미만,32.0,80.55434782608695,86.06666666666666,9.333333333333334,0.3333333333333333,0.21096472727272728,0.4202727272727273
425796,2016,v_85_90,2048,64,64,5585.3,64,15,1191.2,-72.0,15,3,3.8142240000000003,15,2.971,8,85~90mph,32.0,87.2703125,79.41333333333334,-4.8,0.2,0.2542816,0.371375
425796,2016,v_90_95,4224,132,132,12246.0,132,36,3128.6,516.0,36,10,10.723224000000002,31,12.313,23,90~95mph,32.0,92.77272727272727,86.90555555555555,14.333333333333334,0.2777777777777778,0.3459104516129033,0.5353478260869565
425796,2016,v_ge95,832,26,26,2509.0,26,7,559.3,48.0,7,2,1.273,5,1.519,3,95mph 이상,32.0,96.5,79.89999999999999,6.857142857142857,0.2857142857142857,0.2546,0.5063333333333333
425834,2015,v_lt85,1953,63,63,5052.4,63,8,733.0,42.0,8,4,4.238686,16,3.811,8,85mph 미만,31.0,80.19682539682539,91.625,5.25,0.5,0.264917875,0.476375
425834,2015,v_85_90,1736,56,56,4912.0,56,13,1024.2,80.0,13,4,5.517842999999999,15,7.445,11,85~90mph,31.0,87.71428571428571,78.78461538461539,6.153846153846154,0.3076923076923077,0.36785619999999997,0.6768181818181819
425834,2015,v_90_95,2542,82,82,7608.0,82,15,1404.3,369.0,15,7,4.9350000000000005,14,7.66,12,90~95mph,31.0,92.78048780487805,93.61999999999999,24.6,0.4666666666666667,0.35250000000000004,0.6383333333333333
425834,2015,v_ge95,899,29,29,2797.2,29,2,162.10000000000002,-1.0,2,0,0.736843,7,0.059,1,95mph 이상,31.0,96.4551724137931,81.05000000000001,-0.5,0.0,0.10526328571428571,0.059
425834,2016,v_lt85,3136,98,98,7895.799999999999,98,19,1412.5,-32.0,19,6,5.180612,20,5.437,15,85mph 미만,32.0,80.56938775510203,74.34210526315789,-1.6842105263157894,0.3157894736842105,0.2590306,0.36246666666666666
425834,2016,v_85_90,3488,109,109,9569.6,109,27,2286.6,391.0,27,8,8.29406,35,6.675,19,85~90mph,32.0,87.79449541284404,84.68888888888888,14.481481481481481,0.2962962962962963,0.23697314285714285,0.3513157894736842
425834,2016,v_90_95,6528,204,204,18871.3,204,50,4409.599999999999,1356.0,50,18,19.97106,56,24.505,30,90~95mph,32.0,92.5063725490196,88.192,27.12,0.36,0.35662607142857145,0.8168333333333333
425834,2016,v_ge95,2336,73,73,7077.900000000001,73,15,1218.6999999999998,276.0,15,3,2.368,19,3.1799999999999997,9,95mph 이상,32.0,96.95753424657535,81.24666666666666,18.4,0.2,0.12463157894736841,0.3533333333333333
425844,2015,v_lt85,288,9,9,731.4000000000001,9,2,162.0,-24.0,2,1,0.39499999999999996,3,0.43400000000000005,2,85mph 미만,32.0,81.26666666666668,81.0,-12.0,0.5,0.13166666666666665,0.21700000000000003
425844,2015,v_85_90,480,15,15,1317.8,15,4,369.70000000000005,34.0,4,2,2.352,5,3.063,4,85~90mph,32.0,87.85333333333332,92.42500000000001,8.5,0.5,0.4704,0.76575
425844,2015,v_90_95,864,27,27,2494.8,27,7,661.2,88.0,7,5,4.225842999999999,8,6.047,6,90~95mph,32.0,92.4,94.45714285714287,12.571428571428571,0.7142857142857143,0.5282303749999999,1.0078333333333334
425844,2015,v_ge95,352,11,11,1057.1000000000001,11,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,32.0,96.10000000000001,,,,0.0,
425844,2016,v_lt85,297,9,9,734.1999999999999,9,1,90.3,-17.0,1,0,0.076,2,0.085,1,85mph 미만,33.0,81.57777777777777,90.3,-17.0,0.0,0.038,0.085
425844,2016,v_85_90,264,8,8,692.2,8,1,82.9,-21.0,1,0,0.057,1,0.063,1,85~90mph,33.0,86.525,82.9,-21.0,0.0,0.057,0.063
425844,2016,v_90_95,759,23,23,2123.9,23,4,297.4,208.0,4,0,0.325,5,0.553,4,90~95mph,33.0,92.34347826086957,74.35,52.0,0.0,0.065,0.13825
425844,2016,v_ge95,33,1,1,95.1,1,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,33.0,95.1,,,,0.0,
425844,2017,v_lt85,442,13,13,1031.0,13,3,213.1,-32.0,3,0,0.091,1,0.106,1,85mph 미만,34.0,79.3076923076923,71.03333333333333,-10.666666666666666,0.0,0.091,0.106
425844,2017,v_85_90,374,11,11,968.9,11,2,185.2,-24.0,2,0,1.028619,4,0.344,2,85~90mph,34.0,88.08181818181818,92.6,-12.0,0.0,0.25715475,0.172
425844,2017,v_90_95,1530,45,45,4182.1,45,11,903.8,107.0,11,4,2.253,9,3.1550000000000002,8,90~95mph,34.0,92.93555555555557,82.16363636363636,9.727272727272727,0.36363636363636365,0.25033333333333335,0.39437500000000003
425844,2017,v_ge95,170,5,5,479.5,5,3,249.60000000000002,26.0,3,0,0.5569999999999999,3,0.64,3,95mph 이상,34.0,95.9,83.2,8.666666666666666,0.0,0.18566666666666665,0.21333333333333335
425844,2018,v_lt85,350,10,10,818.4,10,3,215.60000000000002,29.0,3,0,0.038,1,0.034,1,85mph 미만,35.0,81.84,71.86666666666667,9.666666666666666,0.0,0.038,0.034
425844,2018,v_85_90,315,9,9,777.5999999999999,9,5,439.8,2.0,5,1,1.33,3,1.621,3,85~90mph,35.0,86.39999999999999,87.96000000000001,0.4,0.2,0.44333333333333336,0.5403333333333333
425844,2018,v_90_95,840,24,24,2230.2,24,10,851.4,200.0,10,5,3.4375299999999998,8,4.606999999999999,7,90~95mph,35.0,92.925,85.14,20.0,0.5,0.42969124999999997,0.658142857142857
425844,2018,v_ge95,140,4,4,381.3,4,2,159.8,32.0,2,0,0.718,3,0.9029999999999999,2,95mph 이상,35.0,95.325,79.9,16.0,0.0,0.23933333333333331,0.45149999999999996
425844,2019,v_lt85,360,10,10,801.7,10,2,165.6,76.0,2,0,0.135,6,0.15,2,85mph 미만,36.0,80.17,82.8,38.0,0.0,0.022500000000000003,0.075
425844,2019,v_85_90,324,9,9,788.9,9,6,502.1,208.0,6,2,3.3790000000000004,4,6.1899999999999995,4,85~90mph,36.0,87.65555555555555,83.68333333333334,34.666666666666664,0.3333333333333333,0.8447500000000001,1.5474999999999999
425844,2019,v_90_95,864,24,24,2208.8,24,8,593.9,241.0,8,1,0.811,4,1.226,2,90~95mph,36.0,92.03333333333335,74.2375,30.125,0.125,0.20275,0.613
425844,2019,v_ge95,36,1,1,97.6,1,0,0.0,0.0,0,0,0.0,0,0.0,0,95mph 이상,36.0,97.6,,,,,
425877,2015,v_lt85,3630,110,110,8883.3,110,33,2913.8,417.0,33,8,9.443000000000001,36,12.357,31,85mph 미만,33.0,80.75727272727272,88.2969696969697,12.636363636363637,0.24242424242424243,0.26230555555555557,0.39861290322580645
425877,2015,v_85_90,2937,89,89,7828.299999999999,89,32,2796.2000000000003,313.0,32,9,11.671686,31,12.998000000000001,27,85~90mph,33.0,87.95842696629212,87.38125000000001,9.78125,0.28125,0.37650599999999995,0.48140740740740745
425877,2015,v_90_95,5247,159,159,14717.5,159,37,3137.9,618.0,37,4,11.978214999999999,44,10.571,30,90~95mph,33.0,92.562893081761,84.80810810810812,16.7027027027027,0.10810810810810811,0.2722321590909091,0.35236666666666666
425877,2015,v_ge95,1617,49,49,4737.9,49,12,1039.4,83.0,12,3,3.654686,12,2.891,8,95mph 이상,33.0,96.69183673469387,86.61666666666667,6.916666666666667,0.25,0.30455716666666666,0.361375
425877,2016,v_lt85,3196,94,94,7643.9,94,30,2417.4,79.0,30,4,6.055223999999999,24,6.47,18,85mph 미만,34.0,81.31808510638298,80.58,2.6333333333333333,0.13333333333333333,0.25230099999999994,0.35944444444444446
425877,2016,v_85_90,3774,111,111,9715.8,111,42,3451.9,429.0,42,8,9.812836,35,10.928,29,85~90mph,34.0,87.52972972972972,82.18809523809524,10.214285714285714,0.19047619047619047,0.28036674285714286,0.3768275862068966
425877,2016,v_90_95,6902,203,203,18780.3,203,61,5218.8,667.0,61,16,22.088938,54,20.278,41,90~95mph,34.0,92.51379310344828,85.55409836065574,10.934426229508198,0.26229508196721313,0.4090544074074074,0.49458536585365853
425877,2016,v_ge95,3740,110,110,10632.6,110,43,3582.7,658.0,43,7,7.497909,27,8.94,24,95mph 이상,34.0,96.66,83.31860465116279,15.30232558139535,0.16279069767441862,0.2777003333333333,0.3725
425877,2017,v_lt85,4410,126,126,10179.300000000001,126,42,3505.7,762.0,42,11,12.436982,36,16.529,27,85mph 미만,35.0,80.78809523809525,83.46904761904761,18.142857142857142,0.2619047619047619,0.3454717222222222,0.6121851851851852
425877,2017,v_85_90,4585,131,131,11432.6,131,35,2932.9,702.0,35,9,13.993606999999999,34,16.615,22,85~90mph,35.0,87.27175572519084,83.79714285714286,20.057142857142857,0.2571428571428571,0.4115766764705882,0.7552272727272726
425877,2017,v_90_95,5845,167,167,15404.4,167,63,5374.0,1316.0,63,20,14.412976,44,17.173000000000002,33,90~95mph,35.0,92.24191616766467,85.3015873015873,20.88888888888889,0.31746031746031744,0.3275676363636364,0.5203939393939394
