pitcher,yearID,age_pit,pitch_count,avg_release_speed,avg_effective_speed,avg_release_spin_rate,avg_release_extension,fastball_pitch_count,fastball_usage_rate,fastball_avg_speed,fastball_avg_effective_speed,fastball_avg_spin,fastball_avg_extension,breaking1_pitch_type,breaking1_pitch_name,breaking1_pitch_count,breaking1_usage_rate,breaking1_avg_speed,breaking1_avg_effective_speed,breaking1_avg_spin,breaking1_avg_extension,breaking2_pitch_type,breaking2_pitch_name,breaking2_pitch_count,breaking2_usage_rate,breaking2_avg_speed,breaking2_avg_effective_speed,breaking2_avg_spin,breaking2_avg_extension
455374,2015,180.0,244,91.01885245901639,90.77381974248927,2444.029268292683,6.377682403433476,172.0,0.7049180327868853,93.4313953488372,93.28159509202455,2442.664596273292,6.498773006134969,SL,Slider,54.0,0.22131147540983606,84.78518518518518,84.49074074074075,2619.285714285714,6.048148148148148,,,,,,,,
455374,2016,186.0,270,89.72296296296297,89.28037037037038,2390.4269230769232,6.275925925925926,191.0,0.7074074074074074,92.30890052356021,91.94083769633508,2385.86387434555,6.389528795811519,SL,Slider,54.0,0.2,83.81111111111112,83.13888888888889,2640.804347826087,5.95925925925926,,,,,,,,
455374,2017,64.0,58,87.66206896551724,87.48928571428571,2192.0576923076924,6.029310344827586,41.0,0.7068965517241379,90.4780487804878,90.15853658536585,2153.4146341463415,6.163414634146342,SL,Slider,16.0,0.27586206896551724,80.60624999999999,79.83571428571429,2392.0,5.6625,,,,,,,,
455376,2017,31.0,59,93.34827586206896,92.9948275862069,2219.2586206896553,6.094827586206897,44.0,0.7457627118644068,96.025,95.85909090909091,2127.2272727272725,6.1840909090909095,SL,Slider,14.0,0.23728813559322035,84.93571428571428,83.99285714285713,2508.5,5.814285714285715,,,,,,,,
456027,2015,33.0,10,80.0,77.56,1864.0,5.11,5.0,0.5,93.22,90.72,2145.4,5.26,SL,Slider,1.0,0.1,81.1,77.8,1725.0,4.7,,,,,,,,
456027,2016,204.0,268,90.48694029850746,89.0003745318352,2115.713725490196,5.613857677902622,169.0,0.6305970149253731,93.80059171597632,92.40236686390533,2172.9526627218934,5.685207100591716,SL,Slider,49.0,0.1828358208955224,82.4673469387755,80.35102040816327,1840.8918918918919,5.1938775510204085,,,,,,,,
456034,2015,180.0,844,90.67748815165878,89.74463007159905,2130.016990291262,5.928400954653938,592.0,0.7014218009478673,93.44256756756756,92.7656462585034,2191.3217993079584,6.048469387755102,KC,Knuckle Curve,67.0,0.07938388625592417,80.17910447761194,78.46865671641791,2043.920634920635,5.402985074626866,,,,,,,,
456034,2016,186.0,735,89.41972789115647,88.42780821917809,2057.8541666666665,5.900273972602739,527.0,0.7170068027210884,91.84535104364326,90.97093690248566,2114.3249516441006,5.973613766730401,KC,Knuckle Curve,59.0,0.08027210884353742,79.12711864406779,77.4677966101695,2188.5636363636363,5.43050847457627,,,,,,,,
456034,2017,64.0,305,91.04701986754966,89.97781456953643,2098.698675496689,5.828807947019868,247.0,0.8098360655737705,92.651012145749,91.69311740890687,2162.6072874493925,5.901214574898785,KC,Knuckle Curve,10.0,0.03278688524590164,79.22,77.49,2292.0,5.3,,,,,,,,
456034,2018,198.0,486,89.33086419753087,88.49732510288065,2052.7427983539096,5.8765432098765435,361.0,0.742798353909465,90.9634349030471,90.1770083102493,2158.836565096953,5.913019390581717,KC,Knuckle Curve,13.0,0.026748971193415638,79.02307692307691,77.58461538461539,2179.076923076923,5.392307692307692,,,,,,,,
456034,2019,204.0,617,88.58881685575365,87.74959481361427,2096.491883116883,5.808752025931929,436.0,0.706645056726094,90.70298165137615,89.97821100917432,2191.8233944954127,5.869724770642201,KC,Knuckle Curve,23.0,0.03727714748784441,79.73478260869565,78.43478260869566,2276.6363636363635,5.413043478260869,,,,,,,,
456034,2021,180.0,290,89.32832167832169,88.99685314685314,1894.486013986014,6.029020979020979,189.0,0.6517241379310345,91.88148148148147,91.66137566137566,1984.6772486772486,6.092592592592593,KC,Knuckle Curve,8.0,0.027586206896551724,75.95,75.5875,2162.375,5.9125,,,,,,,,
456034,2022,148.0,93,90.06292134831462,89.63033707865169,1898.426966292135,6.037078651685394,71.0,0.7634408602150538,92.23098591549295,91.80281690140845,1885.0281690140846,6.046478873239437,KC,Knuckle Curve,10.0,0.10752688172043011,79.58,79.3,2231.4,6.08,,,,,,,,
456051,2015,84.0,204,91.09117647058825,90.29127906976743,2161.3454545454547,6.008720930232558,102.0,0.5,94.04313725490196,92.73448275862069,2216.4186046511627,6.04367816091954,SL,Slider,57.0,0.27941176470588236,89.56491228070175,88.85882352941177,2138.5,5.905882352941176,CU,Curveball,3.0,0.014705882352941176,81.89999999999999,80.33333333333333,2646.0,5.633333333333333
456051,2019,32.0,4,91.5,90.4,2001.0,5.8,4.0,1.0,91.5,90.4,2001.0,5.8,,,,,,,,,,,,,,,,
456068,2015,155.0,543,87.90920810313075,87.03523985239852,2164.1898238747553,5.709594095940959,310.0,0.570902394106814,91.96129032258065,91.15290322580645,2332.5825242718447,5.888064516129033,SL,Slider,88.0,0.16206261510128914,84.77954545454546,83.74090909090908,1986.5762711864406,5.592045454545454,CU,Curveball,62.0,0.1141804788213628,76.9258064516129,75.34677419354838,2659.2950819672133,5.111290322580645
456068,2016,160.0,461,88.65206073752711,87.39738562091503,2274.128035320088,5.720697167755992,230.0,0.49891540130151846,92.3404347826087,91.16026200873361,2387.585152838428,5.892576419213974,SL,Slider,99.0,0.21475054229934923,87.57373737373737,86.48163265306123,2564.0434782608695,5.644897959183674,CU,Curveball,43.0,0.09327548806941431,77.94186046511628,76.2046511627907,2873.0,5.146511627906977
456068,2017,165.0,401,86.87774999999999,85.65924999999999,2205.0856423173805,5.53125,188.0,0.4688279301745636,91.04840425531914,89.86648936170214,2272.2127659574467,5.664893617021277,SL,Slider,97.0,0.24189526184538654,86.15979381443299,85.05051546391752,2306.1770833333335,5.520618556701031,CU,Curveball,56.0,0.1396508728179551,76.89642857142857,75.44821428571429,2718.109090909091,5.207142857142856
456068,2018,34.0,89,87.15168539325843,85.76516853932584,2160.0561797752807,5.531460674157303,44.0,0.4943820224719101,90.59772727272728,89.3340909090909,2381.2272727272725,5.697727272727272,SL,Slider,12.0,0.1348314606741573,87.66666666666667,86.35833333333333,2573.3333333333335,5.516666666666667,CU,Curveball,10.0,0.11235955056179775,77.74,76.21000000000001,2769.7,5.26
456071,2015,87.0,245,88.19591836734693,86.96639344262294,1838.7740585774059,5.674180327868853,107.0,0.43673469387755104,91.79252336448597,90.5877358490566,1967.0761904761905,5.7103773584905655,SL,Slider,73.0,0.2979591836734694,85.88493150684933,84.52054794520548,1815.6376811594203,5.647945205479452,,,,,,,,
456124,2018,76.0,33,74.73030303030305,73.70606060606062,1941.25,5.503030303030303,28.0,0.8484848484848485,77.49642857142858,76.68928571428572,1941.25,5.639285714285714,,,,,,,,,,,,,,,,
456167,2016,140.0,506,82.5397233201581,82.6117296222664,2331.0260521042082,6.508548707753479,260.0,0.5138339920948617,88.50576923076923,88.72548262548263,2311.810810810811,6.646332046332047,CU,Curveball,105.0,0.2075098814229249,67.22190476190477,66.6152380952381,2636.8380952380953,6.177142857142857,SL,Slider,89.0,0.17588932806324112,83.87977528089888,83.9632183908046,2345.012048192771,6.324137931034482
456167,2017,116.0,433,79.70508083140878,79.92314814814816,2303.718244803695,6.655889145496536,256.0,0.5912240184757506,86.734375,87.36980392156862,2248.234375,6.844140625,CU,Curveball,133.0,0.3071593533487298,65.94436090225564,65.15037593984962,2581.315789473684,6.1872180451127825,,,,,,,,
456379,2015,174.0,203,89.72857142857144,88.08316831683167,2295.9187817258885,5.393069306930694,89.0,0.43842364532019706,94.00224719101125,92.54772727272727,2321.681818181818,5.677272727272727,SL,Slider,114.0,0.5615763546798029,86.3921052631579,84.63684210526316,2275.119266055046,5.173684210526315,,,,,,,,
456379,2017,31.0,1,91.4,90.0,2356.0,5.8,1.0,1.0,91.4,90.0,2356.0,5.8,,,,,,,,,,,,,,,,
456496,2015,93.0,119,88.57058823529411,88.13135593220339,2186.8875,6.094915254237288,50.0,0.42016806722689076,95.006,94.73469387755102,2307.7083333333335,6.23469387755102,SL,Slider,65.0,0.5462184873949579,84.88,84.48307692307692,2040.2142857142858,6.049230769230769,,,,,,,,
456501,2015,174.0,836,89.44868421052631,88.30575035063113,2154.4381520119223,5.647826086956522,591.0,0.7069377990430622,91.84670050761422,90.66614481409002,2258.886679920477,5.6966731898238745,SL,Slider,116.0,0.13875598086124402,83.29310344827586,81.75825242718447,2143.0666666666666,5.400970873786409,CU,Curveball,5.0,0.005980861244019139,77.4,76.15,2349.5,5.4
456501,2016,180.0,713,88.29130434782608,87.15563380281691,2153.8458213256486,5.642957746478873,438.0,0.6143057503506312,91.04086757990868,89.85894495412845,2296.928240740741,5.684174311926606,SL,Slider,134.0,0.1879382889200561,84.48283582089553,83.27089552238806,2297.2868852459014,5.477611940298507,CU,Curveball,2.0,0.002805049088359046,66.5,78.9,1868.5,5.35
456501,2017,124.0,520,87.55499021526418,86.48590998043053,2051.624266144814,5.665949119373777,276.0,0.5307692307692308,91.10036231884057,89.98804347826086,2178.949275362319,5.67427536231884,SL,Slider,153.0,0.29423076923076924,84.00653594771242,82.99281045751634,2159.1111111111113,5.602614379084968,,,,,,,,
456501,2018,64.0,262,85.89656488549619,84.56526717557252,2043.1595330739299,5.394656488549619,125.0,0.4770992366412214,89.4232,88.08,2177.832,5.4712,SL,Slider,78.0,0.29770992366412213,83.08846153846153,81.72307692307692,2279.653333333333,5.257692307692308,CU,Curveball,2.0,0.007633587786259542,79.95,78.15,2233.0,5.05
456501,2021,140.0,471,87.69892933618844,86.90064239828693,2040.2283813747229,5.763597430406852,249.0,0.5286624203821656,91.36626506024096,90.46506024096385,2199.869198312236,5.765461847389558,SL,Slider,121.0,0.25690021231422505,84.30413223140495,83.6198347107438,2230.516666666667,5.695867768595042,CU,Curveball,6.0,0.012738853503184714,79.38333333333333,78.76666666666667,2301.3333333333335,5.683333333333334
456501,2022,144.0,448,87.02611607142856,86.19552572706935,1973.357142857143,5.627678571428571,284.0,0.6339285714285714,89.49260563380282,88.63767605633802,2159.4225352112676,5.6404929577464795,SL,Slider,59.0,0.13169642857142858,83.40508474576271,82.42542372881357,2224.7796610169494,5.494915254237288,CU,Curveball,1.0,0.002232142857142857,68.2,67.1,2098.0,5.8
456501,2023,111.0,207,88.39613526570048,87.60338164251209,2032.7777777777778,5.782608695652174,110.0,0.5314009661835749,91.63090909090909,90.74454545454545,2158.9727272727273,5.801818181818183,SL,Slider,53.0,0.2560386473429952,85.68679245283018,84.98490566037735,2263.396226415094,5.716981132075472,CU,Curveball,2.0,0.00966183574879227,78.15,77.5,2233.0,5.550000000000001
456696,2015,120.0,117,90.05470085470085,89.30431034482758,2316.9813084112147,6.030172413793103,72.0,0.6153846153846154,94.90694444444445,94.18333333333334,2455.285714285714,6.158333333333333,CU,Curveball,45.0,0.38461538461538464,82.2911111111111,81.32045454545454,2055.324324324324,5.820454545454546,,,,,,,,
456696,2016,186.0,226,89.18274336283186,88.13539823008848,2323.4444444444443,5.981858407079646,130.0,0.5752212389380531,94.24538461538461,93.35538461538462,2379.5923076923077,6.143076923076923,CU,Curveball,81.0,0.3584070796460177,81.23456790123457,79.95432098765433,2248.7903225806454,5.728395061728395,,,,,,,,
456696,2017,160.0,193,88.96822916666667,88.14427083333334,2307.8333333333335,5.894270833333334,145.0,0.7512953367875648,91.48551724137931,90.76275862068965,2305.88275862069,5.978620689655172,CU,Curveball,47.0,0.24352331606217617,81.20212765957447,80.06595744680851,2313.851063829787,5.63404255319149,,,,,,,,
456696,2018,198.0,241,89.32157676348548,88.54979253112033,2238.6200873362445,5.858921161825726,198.0,0.8215767634854771,90.87424242424241,90.14444444444446,2274.0564102564103,5.9050505050505055,CU,Curveball,35.0,0.14522821576763487,80.88857142857142,79.72857142857143,2028.1923076923076,5.539999999999999,,,,,,,,
456696,2019,170.0,181,89.0225988700565,88.37401129943503,2303.6335403726707,5.877966101694915,139.0,0.7679558011049724,90.95971223021583,90.33884892086331,2330.021582733813,5.950359712230216,CU,Curveball,37.0,0.20441988950276244,81.75675675675676,81.00810810810812,2123.714285714286,5.61081081081081,,,,,,,,
456701,2016,30.0,78,88.75,88.86410256410257,1938.0131578947369,6.423076923076923,39.0,0.5,92.56923076923077,92.91282051282052,2100.2368421052633,6.556410256410256,SL,Slider,21.0,0.2692307692307692,86.78571428571429,86.63333333333333,1892.85,6.238095238095238,KC,Knuckle Curve,8.0,0.10256410256410256,78.1625,78.1875,2057.125,6.45
456701,2017,93.0,258,90.27704280155642,90.61167315175098,1851.3629032258063,6.391050583657588,143.0,0.5542635658914729,93.57412587412588,94.16573426573426,2085.72027972028,6.520279720279721,SL,Slider,71.0,0.2751937984496124,86.94929577464788,87.00704225352112,1716.8507462686566,6.232394366197183,KC,Knuckle Curve,6.0,0.023255813953488372,78.13333333333333,78.36666666666666,2038.8333333333333,6.3
456701,2018,128.0,396,89.0686224489796,88.99005102040816,1882.4318766066838,6.19515306122449,210.0,0.5303030303030303,92.78285714285715,92.90095238095239,2040.8238095238096,6.301428571428572,SL,Slider,83.0,0.20959595959595959,86.93493975903615,86.8,1874.1566265060242,6.151807228915663,KC,Knuckle Curve,39.0,0.09848484848484848,78.95384615384616,78.75384615384615,1849.2307692307693,6.164102564102564
456701,2019,198.0,764,88.49764397905759,88.74842931937174,1821.5256064690027,6.3096858638743445,392.0,0.5130890052356021,92.88775510204081,93.52142857142857,2088.8928571428573,6.481887755102041,SL,Slider,104.0,0.13612565445026178,87.33173076923077,87.60769230769232,1848.4326923076924,6.296153846153847,KC,Knuckle Curve,80.0,0.10471204188481675,78.29875,77.99125000000001,1935.35,6.125
456713,2016,120.0,190,93.68315789473685,93.07872340425533,2490.464480874317,5.938297872340426,134.0,0.7052631578947368,97.44701492537313,96.9187969924812,2502.6060606060605,6.068421052631579,CU,Curveball,37.0,0.19473684210526315,81.02972972972972,79.83888888888889,2475.2,5.51111111111111,SL,Slider,18.0,0.09473684210526316,91.74444444444445,91.22222222222223,2447.4,5.827777777777778
456713,2017,155.0,242,93.38347107438017,93.07685950413223,2524.4398340248963,6.094214876033058,196.0,0.8099173553719008,96.36122448979592,96.17295918367347,2531.5714285714284,6.183673469387755,CU,Curveball,37.0,0.15289256198347106,79.69189189189188,78.82702702702704,2501.864864864865,5.683783783783784,SL,Slider,9.0,0.0371900826446281,84.82222222222224,84.23333333333333,2454.125,5.833333333333333
456713,2018,64.0,98,90.9,89.82551020408162,2496.7448979591836,5.6938775510204085,72.0,0.7346938775510204,95.00833333333334,94.14027777777778,2489.347222222222,5.870833333333334,CU,Curveball,26.0,0.2653061224489796,79.52307692307691,77.87692307692308,2517.230769230769,5.203846153846154,,,,,,,,
456713,2021,35.0,56,89.86428571428571,89.43035714285715,2725.660714285714,6.091071428571429,30.0,0.5357142857142857,94.93,94.30666666666666,2704.133333333333,6.066666666666666,SL,Slider,19.0,0.3392857142857143,85.93157894736842,85.86315789473684,2767.2631578947367,6.136842105263158,CU,Curveball,7.0,0.125,78.82857142857142,78.21428571428571,2705.0,6.071428571428571
456713,2022,216.0,212,90.6688679245283,90.40188679245283,2526.4575471698113,6.208018867924528,134.0,0.6320754716981132,96.25671641791044,95.93955223880597,2556.3582089552237,6.207462686567164,CU,Curveball,78.0,0.36792452830188677,81.06923076923077,80.88846153846154,2475.0897435897436,6.208974358974359,,,,,,,,
456713,2023,74.0,39,87.14358974358974,87.3923076923077,2447.74358974359,6.589743589743589,22.0,0.5641025641025641,94.7409090909091,95.11818181818184,2410.0,6.581818181818182,CU,Curveball,16.0,0.41025641025641024,77.21875,77.275,2497.75,6.59375,ST,Sweeper,1.0,0.02564102564102564,78.8,79.3,2478.0,6.7
456776,2015,112.0,100,89.10700000000001,88.07373737373737,1887.061224489796,6.051515151515152,72.0,0.72,91.24027777777778,90.25915492957746,2044.6,6.06056338028169,CU,Curveball,4.0,0.04,80.15,78.5,2655.25,5.725,,,,,,,,
457117,2015,60.0,109,87.0605504587156,87.11192660550459,2265.6494845360826,6.369724770642201,47.0,0.43119266055045874,91.8936170212766,91.9531914893617,2488.3260869565215,6.495744680851064,SL,Slider,55.0,0.5045871559633027,83.54545454545455,83.6109090909091,2110.866666666667,6.290909090909091,CU,Curveball,5.0,0.045871559633027525,80.74,80.55999999999999,1546.25,6.04
457117,2017,32.0,40,90.64722222222223,91.03055555555555,2401.1428571428573,6.444444444444445,24.0,0.6,94.33333333333333,95.05416666666667,2429.4166666666665,6.6875,SL,Slider,12.0,0.3,83.27499999999999,82.98333333333333,2339.4545454545455,5.958333333333333,,,,,,,,
457429,2015,186.0,186,87.91559139784947,86.1521505376344,2251.4117647058824,5.574731182795699,89.0,0.478494623655914,93.33258426966293,91.86292134831461,2272.1685393258426,5.7674157303370785,SL,Slider,97.0,0.521505376344086,82.94536082474227,80.91237113402062,2228.604938271605,5.397938144329897,,,,,,,,
457429,2016,192.0,206,87.8014563106796,86.39466019417475,2363.2261904761904,5.31990291262136,86.0,0.4174757281553398,93.64186046511628,92.4953488372093,2293.2823529411767,5.580232558139534,SL,Slider,115.0,0.558252427184466,83.75304347826088,82.17391304347827,2478.551282051282,5.1582608695652175,,,,,,,,
457429,2017,132.0,91,88.1131868131868,86.77802197802197,2411.9777777777776,5.320879120879121,34.0,0.37362637362637363,94.22058823529412,93.13235294117646,2317.735294117647,5.567647058823529,SL,Slider,57.0,0.6263736263736264,84.4701754385965,82.98771929824562,2469.1964285714284,5.173684210526315,,,,,,,,
457429,2018,34.0,13,91.85384615384615,90.0923076923077,2262.5384615384614,5.300000000000001,10.0,0.7692307692307693,93.72999999999999,91.99,2209.5,5.38,SL,Slider,3.0,0.23076923076923078,85.60000000000001,83.76666666666667,2439.3333333333335,5.033333333333334,,,,,,,,
457435,2015,66.0,61,90.22131147540983,89.82881355932203,2062.0172413793102,6.093220338983051,51.0,0.8360655737704918,92.73137254901961,92.37799999999999,2117.816326530612,6.174000000000001,SL,Slider,4.0,0.06557377049180328,78.95,77.875,1762.75,5.575,,,,,,,,
457435,2016,34.0,15,90.80666666666666,89.84666666666666,2306.5,6.033333333333333,10.0,0.6666666666666666,94.94,94.08,2248.9,6.16,SL,Slider,5.0,0.3333333333333333,82.53999999999999,81.38,2450.5,5.779999999999999,,,,,,,,
457448,2015,30.0,78,83.87948717948719,81.96615384615384,1900.753846153846,4.941538461538461,61.0,0.782051282051282,86.19836065573772,84.62653061224489,1947.9795918367347,5.012244897959183,CU,Curveball,6.0,0.07692307692307693,73.60000000000001,71.73333333333333,1575.5,4.5,,,,,,,,
457711,2015,56.0,214,84.87289719626168,84.68691588785046,1964.557142857143,6.395327102803738,115.0,0.5373831775700935,90.56173913043477,90.54260869565218,2048.6608695652176,6.552173913043478,SL,Slider,39.0,0.1822429906542056,78.58205128205128,77.97179487179487,2085.0857142857144,6.028205128205129,CU,Curveball,10.0,0.04672897196261682,74.03,73.38,2060.9,6.17
457711,2016,58.0,188,85.12393617021276,84.77340425531915,2023.7573964497042,6.38936170212766,104.0,0.5531914893617021,90.14134615384616,90.0548076923077,2047.6442307692307,6.566346153846154,SL,Slider,49.0,0.26063829787234044,80.20816326530611,79.52244897959183,1994.5666666666666,6.126530612244898,CU,Curveball,21.0,0.11170212765957446,73.27619047619048,72.10952380952381,2104.0,5.938095238095237
457732,2015,31.0,41,88.92439024390244,88.57317073170732,2404.7073170731705,6.280487804878049,33.0,0.8048780487804879,91.8060606060606,91.55757575757576,2547.939393939394,6.357575757575758,CU,Curveball,8.0,0.1951219512195122,77.0375,76.2625,1813.875,5.9625,,,,,,,,
457732,2016,128.0,199,88.46432160804021,88.0,2649.5739644970413,6.230653266331659,170.0,0.8542713567839196,90.16823529411765,89.80823529411765,2637.125874125874,6.28764705882353,CU,Curveball,28.0,0.1407035175879397,78.28214285714286,77.20714285714287,2730.32,5.889285714285714,,,,,,,,
457732,2017,33.0,24,87.10416666666667,86.25,2779.095238095238,5.854166666666667,22.0,0.9166666666666666,88.10454545454546,87.28636363636363,2779.1052631578946,5.859090909090909,CU,Curveball,2.0,0.08333333333333333,76.1,74.85,2779.0,5.800000000000001,,,,,,,,
457744,2015,112.0,118,85.47542372881357,84.13983050847457,1911.5825242718447,5.566101694915254,49.0,0.4152542372881356,90.35102040816327,89.26938775510203,1895.2448979591836,5.722448979591836,SL,Slider,61.0,0.5169491525423728,82.04754098360655,80.54098360655738,2007.391304347826,5.440983606557377,CU,Curveball,1.0,0.00847457627118644,71.8,69.7,1098.0,5.1
457754,2015,81.0,74,90.62837837837837,89.92638888888888,2432.523076923077,5.668055555555556,43.0,0.581081081081081,93.75581395348837,93.20952380952382,2491.2619047619046,5.845238095238095,SL,Slider,30.0,0.40540540540540543,85.98666666666666,84.99655172413793,2310.1363636363635,5.403448275862068,,,,,,,,
457754,2018,30.0,46,91.65434782608696,91.35217391304347,2571.2391304347825,5.956521739130435,28.0,0.6086956521739131,95.01785714285714,94.89285714285714,2506.5714285714284,6.117857142857143,SL,Slider,15.0,0.32608695652173914,87.38000000000001,86.87333333333332,2690.6,5.746666666666667,CU,Curveball,3.0,0.06521739130434782,81.63333333333334,80.7,2578.0,5.5
457754,2019,31.0,17,86.98823529411764,86.31764705882354,2506.5882352941176,5.811764705882353,6.0,0.35294117647058826,93.05,93.35000000000001,2397.8333333333335,6.433333333333334,SL,Slider,7.0,0.4117647058823529,86.05714285714285,85.07142857142857,2591.8571428571427,5.514285714285714,CU,Curveball,4.0,0.23529411764705882,79.525,77.95,2520.5,5.4
457768,2015,168.0,246,92.23536585365852,92.1869387755102,2104.7837837837837,6.485714285714286,211.0,0.8577235772357723,93.52322274881517,93.5795238095238,2072.1684210526314,6.567619047619048,CU,Curveball,35.0,0.14227642276422764,84.47142857142858,83.83142857142857,2298.4375,5.994285714285715,,,,,,,,
457768,2016,58.0,107,90.8411214953271,91.28504672897196,2024.1666666666667,6.626168224299065,97.0,0.9065420560747663,91.76804123711341,92.28556701030928,1990.5913978494623,6.6814432989690715,CU,Curveball,10.0,0.09345794392523364,81.85,81.58,2371.1111111111113,6.09,,,,,,,,
457768,2017,60.0,85,90.10235294117646,90.61411764705883,2147.4823529411765,6.564705882352941,73.0,0.8588235294117647,91.4013698630137,92.03698630136986,2097.876712328767,6.623287671232877,CU,Curveball,12.0,0.1411764705882353,82.2,81.95833333333333,2449.25,6.208333333333333,,,,,,,,
457779,2016,30.0,21,88.05714285714286,87.83333333333333,2130.2,6.266666666666667,13.0,0.6190476190476191,91.1,91.21538461538461,2103.846153846154,6.576923076923077,SL,Slider,8.0,0.38095238095238093,83.1125,82.3375,2301.5,5.7625,,,,,,,,
457915,2015,30.0,23,90.8695652173913,88.82608695652173,2167.391304347826,5.608695652173913,17.0,0.7391304347826086,93.11764705882354,91.09411764705882,2134.235294117647,5.7,SL,Slider,4.0,0.17391304347826086,87.925,86.425,2167.25,5.75,CU,Curveball,2.0,0.08695652173913043,77.65,74.35,2449.5,4.550000000000001
457915,2016,93.0,80,88.65875000000001,87.05384615384615,2136.9710144927535,5.597435897435898,39.0,0.4875,93.05128205128206,91.38684210526316,2167.972972972973,5.657894736842105,SL,Slider,29.0,0.3625,86.73103448275862,85.42857142857143,2097.3,5.710714285714286,CU,Curveball,6.0,0.075,77.2,75.18333333333334,2380.0,5.066666666666666
457915,2017,32.0,32,89.15483870967742,88.52258064516128,2070.8064516129034,6.012903225806451,17.0,0.53125,92.52352941176471,91.87058823529412,2061.8823529411766,6.076470588235294,SL,Slider,10.0,0.3125,87.06,86.7,2015.8,6.0600000000000005,CU,Curveball,3.0,0.09375,78.89999999999999,77.39999999999999,2392.0,5.5
457915,2018,99.0,136,89.5401515151515,88.82424242424243,2137.068181818182,5.862878787878788,70.0,0.5147058823529411,93.54285714285714,92.8742857142857,2125.657142857143,5.948571428571428,SL,Slider,35.0,0.25735294117647056,88.47142857142858,87.89714285714285,2052.342857142857,5.894285714285714,CU,Curveball,23.0,0.16911764705882354,79.68260869565216,78.55217391304348,2377.8695652173915,5.5260869565217385
457915,2019,204.0,237,88.64199134199134,87.63679653679655,2086.754464285714,5.6017316017316015,131.0,0.5527426160337553,92.44580152671756,91.42824427480916,2099.007633587786,5.658015267175573,SL,Slider,65.0,0.2742616033755274,84.86461538461538,84.06923076923077,2099.237288135593,5.618461538461538,CU,Curveball,19.0,0.08016877637130802,79.3736842105263,77.89999999999999,2318.8888888888887,5.310526315789474
457915,2021,36.0,69,88.77971014492753,88.62028985507247,2116.0434782608695,6.065217391304348,37.0,0.5362318840579711,91.99189189189188,91.80810810810812,2116.2162162162163,6.097297297297297,SL,Slider,20.0,0.2898550724637681,88.505,88.475,2104.05,6.0600000000000005,CU,Curveball,9.0,0.13043478260869565,78.1888888888889,77.78888888888889,2344.777777777778,5.922222222222222
457918,2015,165.0,557,89.03357271095152,87.92841726618704,2280.126605504587,5.929136690647483,369.0,0.6624775583482945,92.51680216802167,91.62445652173913,2365.654891304348,6.129619565217391,CU,Curveball,83.0,0.1490125673249551,79.09759036144578,77.33493975903615,2280.275,5.2783132530120485,SL,Slider,40.0,0.0718132854578097,85.3775,84.0475,2216.0625,5.592499999999999
457918,2016,204.0,654,89.92140672782875,89.26682170542635,2297.768621236133,6.0668217054263565,468.0,0.7155963302752294,92.17820512820514,91.63268398268399,2353.0476190476193,6.18030303030303,SL,Slider,108.0,0.1651376146788991,85.68055555555556,84.81132075471699,2250.7272727272725,5.796226415094339,CU,Curveball,30.0,0.045871559633027525,78.41666666666667,77.0,2176.2272727272725,5.4206896551724135
457918,2017,175.0,608,89.75271828665569,89.04629324546953,2208.6177924217463,5.970675453047775,415.0,0.6825657894736842,91.99012048192772,91.41614457831325,2292.4481927710845,6.095421686746988,SL,Slider,83.0,0.13651315789473684,86.36867469879519,85.45662650602411,2268.3493975903616,5.716867469879518,CU,Curveball,32.0,0.05263157894736842,76.946875,75.578125,2217.3125,5.35
457918,2018,216.0,865,89.90982658959537,89.18982658959537,2190.78612716763,5.92971098265896,614.0,0.7098265895953757,91.86791530944625,91.2684039087948,2294.185667752443,6.0436482084690555,SL,Slider,115.0,0.1329479768786127,85.79304347826087,84.94260869565217,2200.9565217391305,5.731304347826087,CU,Curveball,20.0,0.023121387283236993,75.65,73.77000000000001,2122.0,5.01
457918,2019,222.0,525,89.30992366412214,88.69216061185469,2184.080459770115,5.907824427480915,346.0,0.659047619047619,91.30231213872833,90.8272463768116,2273.3372093023254,6.029190751445086,SL,Slider,99.0,0.18857142857142858,85.08181818181818,84.25959595959597,2201.4141414141413,5.66060606060606,,,,,,,,
457918,2021,234.0,570,89.12403508771929,88.72491228070174,2219.7385964912282,6.074035087719298,433.0,0.7596491228070176,90.67090069284065,90.30577367205544,2276.3741339491917,6.112240184757505,SL,Slider,86.0,0.15087719298245614,83.53023255813955,82.99651162790697,2254.220930232558,5.9,CU,Curveball,4.0,0.007017543859649123,76.30000000000001,75.42500000000001,2145.0,5.75
458006,2015,96.0,116,87.30603448275862,87.08899082568809,1926.3364485981308,6.411926605504587,71.0,0.6120689655172413,90.84366197183098,90.76716417910447,2005.3283582089553,6.559701492537314,SL,Slider,9.0,0.07758620689655173,85.07777777777778,84.525,2238.714285714286,6.137499999999999,,,,,,,,
458006,2016,198.0,233,89.52703862660944,89.22103004291846,2044.3693693693695,6.326609442060086,132.0,0.5665236051502146,92.75378787878788,92.45606060606062,2077.3257575757575,6.422727272727273,SL,Slider,27.0,0.11587982832618025,86.47037037037036,86.32592592592593,2303.7391304347825,6.177777777777777,CU,Curveball,6.0,0.02575107296137339,81.23333333333333,79.98333333333333,2567.0,5.8500000000000005
