batter,yearID,age_bat,batted_ball_count,avg_launch_speed,avg_launch_angle,hard_hit_rate,avg_estimated_woba,avg_estimated_slg
434563,2015,216.0,71,86.0,7.985915492957746,0.2112676056338028,0.32152794186046507,0.4458666666666667
434563,2016,222.0,51,82.63725490196079,22.54901960784314,0.19607843137254902,0.3344310243902439,0.41671875
434563,2017,228.0,20,79.495,10.9,0.2,0.4329658260869565,0.8446666666666666
434567,2015,192.0,34,92.05,13.705882352941176,0.4411764705882353,0.422218652173913,0.8705925925925926
434567,2016,66.0,11,87.7090909090909,17.454545454545453,0.45454545454545453,0.3308224,0.4283333333333334
434567,2017,68.0,24,87.14583333333333,23.291666666666668,0.25,0.45285862499999996,0.9014375
434604,2015,165.0,52,91.83846153846154,4.576923076923077,0.46153846153846156,0.3650443188405797,0.7585
434604,2016,34.0,2,91.35,23.5,0.5,0.09866666666666667,0.346
434604,2017,35.0,8,92.9375,31.25,0.5,0.17766666666666667,0.4676666666666667
434622,2015,31.0,2,84.9,-18.0,0.0,0.106,0.12
434622,2017,66.0,1,82.9,-21.0,0.0,0.054,0.131
434628,2015,165.0,16,80.8625,8.1875,0.125,0.23833333333333334,0.38945454545454544
434628,2016,170.0,9,79.67777777777778,27.555555555555557,0.1111111111111111,0.0921111111111111,0.1735
434628,2017,35.0,2,50.35,-12.5,0.0,0.345,0.468
434636,2015,204.0,131,84.68320610687023,14.396946564885496,0.21374045801526717,0.309935830882353,0.44981730769230766
434636,2016,140.0,115,82.07391304347826,19.713043478260868,0.13043478260869565,0.28862896,0.3957901234567901
434658,2015,210.0,68,85.55588235294118,13.132352941176471,0.22058823529411764,0.24831044871794872,0.41696363636363637
434658,2016,216.0,113,82.98849557522125,17.56637168141593,0.3185840707964602,0.23915791428571428,0.39113043478260867
434658,2017,185.0,124,82.65564516129034,16.330645161290324,0.21774193548387097,0.2555633090909091,0.4081975308641975
434658,2018,266.0,68,80.04264705882352,16.323529411764707,0.22058823529411764,0.3067112962962963,0.448025641025641
434658,2019,78.0,6,85.8,14.0,0.3333333333333333,0.3367158333333333,0.5436666666666666
434670,2015,160.0,80,89.51,9.45,0.3625,0.2883960232558139,0.4648225806451613
434670,2016,198.0,129,86.86201550387598,11.968992248062015,0.3488372093023256,0.3850182142857143,0.692047619047619
434670,2017,204.0,137,82.08832116788321,19.751824817518248,0.25547445255474455,0.32831653658536586,0.5605
434670,2018,70.0,63,84.56825396825397,15.031746031746032,0.31746031746031744,0.3248028947368421,0.5322790697674418
434670,2019,36.0,18,84.51666666666667,8.055555555555555,0.2222222222222222,0.3189784210526316,0.8037000000000001
434671,2016,64.0,5,60.46,8.2,0.0,0.17066666666666666,0.389
434671,2018,136.0,6,72.68333333333334,3.5,0.0,0.018666666666666668,0.066
434671,2019,210.0,11,75.33636363636364,16.545454545454547,0.0,0.09872727272727273,0.23533333333333328
434672,2017,36.0,2,61.9,40.0,0.0,0.012,0.015
434778,2015,192.0,143,90.83076923076922,15.181818181818182,0.45454545454545453,0.37398938562091505,0.5957931034482759
434778,2016,198.0,134,89.29179104477612,16.53731343283582,0.44029850746268656,0.39649094696969694,0.7875376344086021
434778,2017,204.0,174,85.16494252873564,14.528735632183908,0.3390804597701149,0.34148304635761584,0.6655233644859813
434778,2018,210.0,125,86.45519999999999,14.48,0.384,0.3230523015873016,0.586433734939759
434778,2019,108.0,65,87.72307692307692,11.123076923076923,0.4,0.33492832142857143,0.461219512195122
435043,2018,35.0,1,71.3,27.0,0.0,0.0,
435062,2015,160.0,115,88.6008695652174,6.2956521739130435,0.3652173913043478,0.34231509174311925,0.4976741573033708
435062,2016,165.0,135,86.14814814814815,8.451851851851853,0.3037037037037037,0.2905704298245614,0.3969058823529412
435062,2017,136.0,90,83.66777777777779,6.544444444444444,0.2222222222222222,0.33628398684210525,0.5433818181818182
435062,2018,70.0,58,87.72068965517241,12.120689655172415,0.3448275862068966,0.3105980208333334,0.47652631578947363
435062,2019,180.0,101,87.78217821782178,12.029702970297029,0.36633663366336633,0.3836963536585366,0.6204285714285714
435063,2015,204.0,75,85.364,9.826666666666666,0.26666666666666666,0.25571521649484535,0.3869056603773585
435063,2016,210.0,145,84.89103448275861,21.579310344827586,0.2689655172413793,0.38685276351351355,0.8844025974025974
435063,2017,216.0,117,83.64786324786324,29.914529914529915,0.20512820512820512,0.2881965702479339,0.6247727272727273
435064,2015,160.0,24,77.46249999999999,1.875,0.16666666666666666,0.24422286666666668,0.36628571428571427
435064,2016,165.0,75,82.72666666666667,16.906666666666666,0.25333333333333335,0.27308842424242424,0.47591304347826086
435064,2018,105.0,50,78.48599999999999,17.48,0.14,0.23515108108108107,0.32348275862068965
435064,2019,36.0,17,72.4235294117647,31.764705882352942,0.058823529411764705,0.261255,0.457
435078,2015,124.0,12,76.34166666666667,14.25,0.08333333333333333,0.17015384615384613,0.24536363636363634
435079,2015,198.0,170,84.82235294117646,19.32941176470588,0.25882352941176473,0.3120823178807947,0.4251904761904762
435079,2016,204.0,177,83.59830508474576,19.322033898305083,0.23728813559322035,0.3404888012820513,0.5243043478260869
435079,2017,210.0,129,81.63798449612402,21.472868217054263,0.20155038759689922,0.33135616363636367,0.46818604651162793
435079,2018,252.0,171,84.12690058479532,21.140350877192983,0.21637426900584794,0.32711683823529414,0.45997169811320754
435079,2019,185.0,98,83.80510204081632,17.6734693877551,0.21428571428571427,0.2929474512195122,0.47893220338983056
435221,2015,32.0,0,,,,0.3434215,
435221,2016,66.0,0,,,,0.230204,
435221,2017,102.0,3,80.66666666666667,30.333333333333332,0.0,0.03233333333333333,0.253
435221,2018,105.0,5,63.7,15.0,0.0,0.005333333333333333,0.035
435263,2015,186.0,81,87.54074074074074,13.703703703703704,0.35802469135802467,0.2545050283018868,0.3635
435263,2016,192.0,142,85.44084507042253,19.507042253521128,0.29577464788732394,0.4051406721311475,0.6773636363636364
435263,2017,198.0,113,83.80619469026549,18.84070796460177,0.23893805309734514,0.37435696078431374,0.5384230769230769
435263,2018,170.0,51,83.31372549019608,31.58823529411765,0.17647058823529413,0.3002540425531915,0.4473548387096774
435263,2019,245.0,81,84.43086419753087,15.938271604938272,0.16049382716049382,0.29568881081081083,0.3825714285714285
435401,2015,210.0,42,82.95952380952382,0.5952380952380952,0.21428571428571427,0.24492990740740742,0.34008571428571427
435522,2015,180.0,127,88.7488188976378,15.181102362204724,0.33070866141732286,0.34025050359712233,0.555742268041237
435522,2016,155.0,133,84.16842105263157,19.834586466165412,0.2631578947368421,0.30590572807017546,0.49198717948717946
435522,2017,160.0,114,80.27280701754387,23.56140350877193,0.21052631578947367,0.2915995,0.4434657534246575
435522,2018,231.0,109,83.24036697247705,21.63302752293578,0.1926605504587156,0.3399608333333333,0.5056393442622951
435522,2019,238.0,89,83.38539325842697,21.741573033707866,0.20224719101123595,0.3581845319148936,0.6276379310344827
435559,2015,192.0,107,87.15514018691589,11.570093457943925,0.3177570093457944,0.26368693457943926,0.3772159090909091
435559,2016,198.0,93,84.32150537634408,18.559139784946236,0.25806451612903225,0.29634378571428577,0.4370151515151515
435559,2017,204.0,92,83.17717391304348,17.83695652173913,0.2826086956521739,0.3522849350649351,0.5506727272727272
435559,2018,245.0,121,83.62561983471075,17.94214876033058,0.2396694214876033,0.31611951086956525,0.4410704225352113
435559,2019,252.0,110,84.60636363636364,19.554545454545455,0.23636363636363636,0.32289893975903616,0.462972602739726
435559,2021,228.0,60,83.355,20.033333333333335,0.23333333333333334,0.22675102127659572,0.30255882352941177
435559,2022,156.0,38,82.26315789473684,24.94736842105263,0.15789473684210525,0.21554321794871795,0.3038823529411765
435622,2015,180.0,102,90.01274509803923,8.147058823529411,0.4215686274509804,0.31730982442748096,0.5520568181818182
435622,2016,186.0,177,85.84463276836158,5.19774011299435,0.3389830508474576,0.2840322717391304,0.5135867768595042
435622,2017,128.0,68,85.5264705882353,5.470588235294118,0.22058823529411764,0.2521452191780822,0.4726382978723404
435622,2018,231.0,159,84.50628930817611,5.666666666666667,0.2893081761006289,0.28735339160839163,0.44897
435622,2019,238.0,132,87.4598484848485,15.348484848484848,0.3409090909090909,0.37629063909774435,0.7228229166666668
443558,2015,210.0,100,92.665,10.8,0.47,0.3783641217391304,0.6602142857142856
443558,2016,216.0,183,87.94863387978143,17.18032786885246,0.3825136612021858,0.3775515060240964,0.858875
443558,2017,222.0,147,84.96326530612244,12.299319727891156,0.36054421768707484,0.4216629784172662,0.8477640449438203
443558,2018,266.0,155,88.41419354838709,13.264516129032257,0.38064516129032255,0.40477282758620686,0.7563069306930693
443558,2019,234.0,125,88.5792,16.832,0.408,0.4983750666666667,1.099320987654321
443558,2021,246.0,193,86.98704663212435,13.098445595854923,0.3626943005181347,0.43473258356413236,0.8110185185185186
443558,2022,252.0,178,84.22977528089888,10.084269662921349,0.3089887640449438,0.3747596546774809,0.710404255319149
443558,2023,172.0,44,84.18636363636364,12.068181818181818,0.2727272727272727,0.1648241176241176,0.4166956521739131
444379,2015,128.0,49,89.87346938775511,18.857142857142858,0.32653061224489793,0.47242635294117646,0.6685405405405405
444379,2016,198.0,122,82.62377049180328,10.065573770491802,0.27049180327868855,0.3436385,0.49054651162790697
444379,2017,204.0,85,79.0729411764706,19.305882352941175,0.2,0.33075427999999996,0.5844285714285714
444432,2015,174.0,112,87.75446428571429,12.464285714285714,0.33035714285714285,0.33883020454545454,0.6225217391304347
444432,2016,180.0,150,89.04933333333334,21.086666666666666,0.37333333333333335,0.3850713379310345,0.7837373737373736
444432,2017,155.0,133,87.00526315789475,21.330827067669173,0.3533834586466165,0.3642044262295082,0.6394269662921348
444432,2018,128.0,94,83.19680851063829,15.73404255319149,0.2553191489361702,0.31673783950617285,0.6412115384615386
444432,2019,66.0,13,86.23076923076923,13.153846153846153,0.38461538461538464,0.2556666666666667,0.35250000000000004
444468,2017,29.0,3,62.6,2.6666666666666665,0.0,0.108,0.131
444482,2015,168.0,106,89.61415094339623,10.084905660377359,0.36792452830188677,0.391544,0.6083720930232558
444482,2016,116.0,60,87.76833333333333,10.733333333333333,0.35,0.3499263015873016,0.5873409090909091
444482,2017,180.0,124,82.93064516129031,11.266129032258064,0.22580645161290322,0.3144914684684684,0.48874999999999996
444482,2018,217.0,162,87.46604938271605,13.5,0.3395061728395062,0.3669392176870749,0.6123962264150944
444482,2019,160.0,121,85.17438016528926,12.909090909090908,0.32231404958677684,0.3041589619047619,0.5088846153846154
444482,2021,204.0,131,82.71679389312976,7.282442748091603,0.22137404580152673,0.24144627134592156,0.36548648648648646
444482,2022,210.0,149,82.7744966442953,11.879194630872483,0.2483221476510067,0.25157420696551597,0.4224459459459459
444482,2023,252.0,135,81.89037037037038,9.318518518518518,0.2962962962962963,0.3343539995025526,0.51712
444482,2024,185.0,79,82.34810126582279,10.569620253164556,0.27848101265822783,0.2501575811318216,0.4525277777777778
444489,2016,58.0,22,86.26818181818182,17.454545454545453,0.2727272727272727,0.30823028571428573,0.3415
444489,2017,180.0,100,81.83099999999999,19.77,0.16,0.2381262298850575,0.5048333333333334
444489,2018,217.0,134,80.24925373134329,15.216417910447761,0.13432835820895522,0.3490489252336449,0.5487249999999999
444489,2019,224.0,56,81.46071428571429,12.839285714285714,0.17857142857142858,0.23706205357142857,0.39918750000000003
444489,2021,136.0,37,84.17567567567568,19.864864864864863,0.24324324324324326,0.27198301411259973,0.4227272727272728
444489,2022,35.0,11,80.96363636363637,13.0,0.18181818181818182,0.145,0.22299999999999995
444489,2023,36.0,6,73.21666666666667,33.5,0.0,0.25875000000000004,0.5020000000000001
444836,2015,30.0,1,82.5,17.0,0.0,0.0,
444843,2015,198.0,73,83.87397260273971,12.452054794520548,0.2602739726027397,0.32741433333333336,0.5342545454545454
444843,2017,35.0,11,76.15454545454546,25.545454545454547,0.09090909090909091,0.2754994,0.4275
444857,2016,33.0,0,,,,0.0,
444857,2017,136.0,12,74.56666666666666,14.666666666666666,0.0,0.10345454545454545,0.2852
444876,2015,174.0,141,84.96099290780141,12.950354609929079,0.19858156028368795,0.2900860344827586,0.38507499999999995
444876,2016,180.0,164,80.75365853658536,12.890243902439025,0.14634146341463414,0.2535361428571429,0.36803508771929827
444876,2017,186.0,170,80.19058823529413,17.270588235294117,0.17647058823529413,0.2415795797101449,0.3893125
444876,2018,224.0,151,79.40662251655628,15.56953642384106,0.1456953642384106,0.26897745833333336,0.40225263157894736
444876,2021,105.0,113,77.63274336283186,12.734513274336283,0.12389380530973451,0.34364961844809605,0.4920377358490566
444876,2022,72.0,42,73.53571428571429,23.19047619047619,0.09523809523809523,0.15374074074074073,0.2940588235294118
445055,2015,120.0,48,82.80416666666666,5.895833333333333,0.16666666666666666,0.25030655172413796,0.3535135135135135
445055,2016,124.0,100,81.958,10.63,0.2,0.2983300227272727,0.46105882352941174
445055,2017,192.0,129,80.02713178294573,12.589147286821705,0.17054263565891473,0.31506064150943397,0.43505263157894736
445055,2018,231.0,160,81.356875,8.779874213836479,0.125,0.2809986940298507,0.3822105263157895
445055,2019,68.0,47,76.84468085106383,11.170212765957446,0.1276595744680851,0.300305,0.5795416666666667
445095,2015,32.0,1,92.4,-3.0,0.0,0.1505,0.364
445197,2015,30.0,1,99.7,-13.0,1.0,0.168,0.187
445276,2017,60.0,1,99.9,-18.0,1.0,0.186,0.22
445590,2015,72.0,2,77.05,-35.5,0.0,0.05433333333333334,0.092
445988,2015,160.0,131,85.5381679389313,9.068702290076336,0.22137404580152673,0.2776003533834587,0.3541650485436893
445988,2016,198.0,154,84.45519480519481,14.772727272727273,0.22077922077922077,0.29729353623188404,0.40450892857142856
445988,2017,68.0,60,83.19,13.0,0.23333333333333334,0.2556850740740741,0.41763414634146334
445988,2018,140.0,54,81.64074074074075,13.833333333333334,0.16666666666666666,0.2556842857142857,0.4311315789473684
445988,2019,216.0,87,82.79885057471265,18.344827586206897,0.19540229885057472,0.27411690789473686,0.4266779661016949
446192,2018,68.0,2,98.45,19.5,0.5,0.352106,0.829
446225,2015,30.0,2,93.45,-6.0,0.5,0.476,0.121
446263,2015,174.0,93,90.32903225806452,15.333333333333334,0.3978494623655914,0.3189702950819672,0.5795466666666667
446263,2016,60.0,38,88.1263157894737,16.710526315789473,0.39473684210526316,0.45106904651162794,0.9049259259259259
446263,2017,155.0,88,86.56136363636364,24.579545454545453,0.36363636363636365,0.361561182795699,0.7683272727272726
446263,2018,160.0,96,82.95833333333333,21.84375,0.16666666666666666,0.30988234567901235,0.5702909090909091
446263,2019,66.0,19,84.22105263157896,31.63157894736842,0.15789473684210525,0.18406666666666668,0.38433333333333336
446308,2015,116.0,47,87.6531914893617,17.5531914893617,0.3191489361702128,0.31090510714285713,0.5675128205128205
446308,2016,180.0,120,83.4025,16.475,0.23333333333333334,0.29690748113207543,0.4358705882352941
446308,2017,186.0,121,79.39999999999999,16.446280991735538,0.1652892561983471,0.26538101030927835,0.46924999999999994
446308,2018,160.0,76,82.50394736842105,23.30263157894737,0.18421052631578946,0.27233068965517243,0.4108536585365854
446308,2019,198.0,53,85.89811320754718,19.41509433962264,0.32075471698113206,0.35913150000000005,0.759054054054054
446321,2019,33.0,1,98.0,-14.0,1.0,0.09,0.2
446321,2021,35.0,1,90.7,-66.0,0.0,0.0,
446334,2015,180.0,114,89.37456140350878,16.99122807017544,0.41228070175438597,0.4454449104477612,0.7957802197802197
446334,2016,186.0,168,86.48214285714286,21.18452380952381,0.3333333333333333,0.38900396815286625,0.7308849557522125
446334,2017,192.0,160,83.253125,19.5,0.2875,0.3464913161290322,0.5498288288288288
446334,2018,198.0,150,82.74,16.04,0.23333333333333334,0.2747978125,0.5664827586206896
446334,2019,204.0,121,87.84132231404958,23.702479338842974,0.36363636363636365,0.3986984867256637,0.7948717948717948
446334,2021,144.0,67,87.51044776119404,14.104477611940299,0.3283582089552239,0.39475441818308005,0.6644634146341464
446334,2022,148.0,64,83.2359375,12.625,0.234375,0.22709507925407926,0.4411
446334,2023,228.0,68,85.51470588235294,17.264705882352942,0.3382352941176471,0.3741643590263692,0.8278787878787879
446359,2015,90.0,44,87.11363636363636,13.954545454545455,0.2727272727272727,0.30097084782608696,0.4821515151515152
446359,2016,186.0,144,84.51597222222222,15.04861111111111,0.2361111111111111,0.26478507692307696,0.44897999999999993
446359,2017,192.0,171,82.84327485380118,13.32748538011696,0.23976608187134502,0.30511372857142854,0.43227884615384615
446359,2018,99.0,70,84.56857142857143,23.17142857142857,0.24285714285714285,0.31873724999999997,0.49526
446359,2019,34.0,22,84.19090909090909,28.045454545454547,0.22727272727272727,0.17296475,0.25787499999999997
446372,2019,33.0,0,,,,0.0,
446381,2015,30.0,1,68.4,-16.0,0.0,0.058,0.084
446381,2016,186.0,102,82.5156862745098,15.029411764705882,0.12745098039215685,0.25997085542168674,0.3358787878787879
446381,2017,192.0,82,77.55853658536586,19.195121951219512,0.06097560975609756,0.25169722972972974,0.38687037037037036
446386,2015,174.0,75,87.652,11.2,0.29333333333333333,0.3131155714285714,0.3992380952380953
446386,2016,180.0,52,85.16538461538462,19.53846153846154,0.17307692307692307,0.3891857704918033,0.520975
446386,2017,155.0,53,79.26037735849057,18.50943396226415,0.1320754716981132,0.30503997826086954,0.40974193548387094
446386,2018,160.0,61,80.90983606557377,18.37704918032787,0.21311475409836064,0.3352653333333333,0.5701333333333333
446399,2017,31.0,2,90.65,-18.0,0.0,0.134,0.165
446481,2015,180.0,42,85.30238095238096,5.928571428571429,0.2857142857142857,0.34301434545454546,0.6604166666666667
446481,2016,186.0,62,86.15806451612902,15.483870967741936,0.27419354838709675,0.3529973548387097,0.7795853658536586
446481,2017,64.0,37,79.37027027027027,23.64864864864865,0.1891891891891892,0.2642051764705883,0.45655
446481,2018,132.0,36,85.71111111111111,23.0,0.3055555555555556,0.21519973684210528,0.3493478260869565
446481,2019,204.0,33,82.60909090909091,20.575757575757574,0.30303030303030304,0.3416787368421053,0.6715714285714286
446653,2015,155.0,20,86.65,9.15,0.15,0.2885588076923077,0.4755882352941176
446653,2016,128.0,18,85.02222222222223,16.22222222222222,0.2222222222222222,0.42915755555555557,0.69875
446653,2017,165.0,45,84.8288888888889,14.8,0.3333333333333333,0.300278511627907,0.439258064516129
446653,2018,68.0,9,73.06666666666666,13.222222222222221,0.0,0.16161444444444445,0.12371428571428571
448170,2015,96.0,11,82.4090909090909,23.454545454545453,0.09090909090909091,0.26619185714285715,0.37
448179,2016,36.0,1,53.9,-28.0,0.0,0.0245,0.061
448179,2017,185.0,5,59.68000000000001,10.2,0.0,0.105702375,0.07550000000000001
448179,2018,190.0,10,72.61,5.4,0.1,0.12958333333333333,0.22225
448179,2019,117.0,6,59.449999999999996,6.833333333333333,0.0,0.09055555555555556,0.2395
448179,2021,123.0,7,63.857142857142854,23.428571428571427,0.0,0.047799999999999995,0.1485
448306,2015,204.0,9,88.69999999999999,5.0,0.2222222222222222,0.16681429411764706,0.33499999999999996
448306,2016,70.0,3,90.60000000000001,10.666666666666666,0.6666666666666666,0.219,0.252
448306,2018,74.0,3,72.2,14.0,0.0,0.16525,0.407
448602,2015,192.0,67,84.64925373134328,14.671641791044776,0.23880597014925373,0.28527144660194176,0.6102037037037037
448602,2016,198.0,137,83.40729927007298,16.81021897810219,0.2846715328467153,0.2579749677419355,0.49355844155844153
448602,2017,204.0,125,82.33760000000001,17.608,0.256,0.3398890441176471,0.7128607594936709
448602,2018,175.0,63,84.48730158730159,18.26984126984127,0.2857142857142857,0.2927022222222222,0.5545833333333334
448602,2019,144.0,37,77.92162162162163,20.405405405405407,0.08108108108108109,0.20469944444444443,0.29005000000000003
448605,2015,99.0,20,90.69,14.9,0.45,0.4692115,1.017
448605,2016,34.0,6,79.33333333333333,21.666666666666668,0.16666666666666666,0.13574999999999998,0.25966666666666666
448605,2017,35.0,5,81.97999999999999,22.6,0.2,0.24539880000000003,0.164
448674,2015,35.0,0,,,,0.17171075,
448801,2015,174.0,87,90.51264367816093,15.183908045977011,0.4827586206896552,0.4635589710144927,1.0942702702702702
448801,2016,180.0,114,85.00701754385965,22.42105263157895,0.2807017543859649,0.33284736363636364,0.7342647058823529
448801,2017,155.0,102,83.00196078431374,18.147058823529413,0.23529411764705882,0.3071480165289256,0.7171525423728813
448801,2018,192.0,127,85.15984251968503,19.365079365079364,0.28346456692913385,0.2959158,0.539873417721519
448801,2019,198.0,59,86.14915254237289,16.779661016949152,0.2711864406779661,0.3172983048780488,0.7801052631578947
448802,2015,87.0,5,94.67999999999999,5.2,0.6,0.38310537499999997,0.6186
448802,2016,180.0,18,78.71111111111111,20.055555555555557,0.16666666666666666,0.16223076923076923,0.2865555555555555
448802,2017,93.0,8,76.85,14.0,0.0,0.0732,0.15366666666666665
448855,2016,155.0,8,79.9375,4.375,0.125,0.136,0.2901428571428571
448855,2017,96.0,4,67.125,5.25,0.0,0.0335,0.038
448855,2018,198.0,11,77.61818181818182,26.90909090909091,0.18181818181818182,0.16625,0.37960000000000005
448855,2019,34.0,0,,,,0.0,
449107,2015,204.0,46,86.2195652173913,13.76086956521739,0.391304347826087,0.3052128448275862,0.4217674418604651
449107,2016,175.0,48,79.23333333333333,11.083333333333334,0.1875,0.2345791463414634,0.3092857142857143
449107,2017,72.0,20,78.57,16.1,0.05,0.20345454545454544,0.2580909090909091
449168,2016,30.0,5,82.96000000000001,11.0,0.2,0.12733333333333333,0.2705
449173,2016,31.0,2,60.1,-33.0,0.0,0.103,0.17550000000000002
449181,2015,150.0,35,90.29714285714286,7.3428571428571425,0.45714285714285713,0.3529505609756098,0.60090625
449181,2016,186.0,106,85.1245283018868,11.254716981132075,0.27358490566037735,0.2687901414141414,0.4474305555555555
449181,2017,64.0,40,81.6975,8.975,0.275,0.2977810625,0.44624
449181,2018,33.0,13,92.03076923076924,15.333333333333334,0.46153846153846156,0.25927272727272727,0.3160909090909091
449786,2015,124.0,16,85.4375,23.75,0.3125,0.2554218275862069,0.426
450172,2017,136.0,8,80.425,-7.25,0.125,0.15258333333333332,0.3028571428571429
450203,2015,128.0,5,78.67999999999999,0.2,0.0,0.07848429999999999,0.041
450203,2016,33.0,2,91.65,8.0,0.0,0.07400000000000001,0.1365
450203,2018,35.0,1,92.2,13.0,0.0,0.439,1.092
450203,2021,190.0,8,61.05,2.625,0.0,0.239,0.5136000000000001
450306,2018,140.0,7,72.15714285714286,14.142857142857142,0.0,0.13842857142857143,0.2406
450306,2019,216.0,9,76.66666666666667,13.0,0.1111111111111111,0.11600000000000002,0.20857142857142857
450308,2016,68.0,7,61.871428571428574,-0.7142857142857143,0.0,0.05739999999999999,0.106
450308,2017,70.0,1,82.9,-21.0,0.0,0.03,0.073
450314,2015,170.0,117,87.13076923076925,6.726495726495727,0.2905982905982906,0.3170558220338983,0.4372886597938144
450314,2016,210.0,147,85.68027210884354,13.108843537414966,0.2925170068027211,0.3477989037037037,0.48295
450314,2017,216.0,138,82.43115942028986,8.840579710144928,0.2391304347826087,0.313336802919708,0.42336734693877554
450314,2018,259.0,156,86.41346153846153,13.006410256410257,0.3141025641025641,0.3471945620437956,0.48751960784313725
450314,2019,152.0,32,85.1125,12.5,0.21875,0.31233405405405407,0.3510454545454546
450317,2015,29.0,14,93.48571428571428,22.928571428571427,0.6428571428571429,0.4982307692307692,1.2431111111111113
450665,2018,33.0,0,,,,0.0,
450729,2015,93.0,5,96.16,16.2,0.6,0.22773037499999998,0.5576666666666666
450729,2016,32.0,2,44.35,-46.5,0.0,0.12,0.133
451089,2015,108.0,42,88.73333333333333,9.619047619047619,0.42857142857142855,0.33398598214285713,0.5316923076923077
451089,2017,29.0,5,87.42,17.8,0.2,0.7407226,1.2999999999999998
451109,2015,31.0,9,84.51111111111112,24.555555555555557,0.4444444444444444,0.277,0.3401428571428572
451192,2017,64.0,47,85.32127659574468,10.02127659574468,0.3191489361702128,0.35556736363636365,0.66928
451192,2018,132.0,45,80.73111111111112,18.666666666666668,0.17777777777777778,0.24703030303030307,0.5157142857142857
451192,2019,34.0,2,75.69999999999999,27.5,0.0,0.115,0.14
451532,2015,62.0,4,87.82499999999999,7.25,0.25,0.28779999999999994,0.56375
451594,2015,174.0,134,86.53432835820895,19.02238805970149,0.26865671641791045,0.31332977358490566,0.50125
451594,2016,150.0,122,83.7672131147541,15.80327868852459,0.2540983606557377,0.2919054308943089,0.4684430379746835
451594,2017,186.0,78,84.18974358974359,14.14102564102564,0.2692307692307692,0.3511453902439024,0.606625
451594,2018,160.0,85,83.35764705882353,18.388235294117646,0.2823529411764706,0.3033058024691358,0.45305555555555554
451594,2019,231.0,130,79.54846153846154,14.784615384615385,0.17692307692307693,0.3630154322033898,0.5829594594594594
451594,2021,35.0,19,79.16842105263159,26.263157894736842,0.21052631578947367,0.1937833333333333,0.40570000000000006
451596,2016,30.0,0,,,,0.690612,
451705,2016,87.0,10,76.55999999999999,3.8,0.2,0.21777777777777776,0.2826666666666667
451713,2015,56.0,16,96.4375,15.5,0.6875,0.444397551724138,1.389076923076923
452035,2015,58.0,27,87.4925925925926,15.925925925925926,0.2962962962962963,0.3101723030303031,0.6723809523809523
452095,2015,174.0,47,89.83191489361703,14.872340425531915,0.3829787234042553,0.28742297058823535,0.6202777777777777
452095,2016,150.0,77,82.45714285714286,17.051948051948052,0.2597402597402597,0.34511452173913043,0.616
452095,2017,186.0,100,82.684,17.52,0.23,0.33920915277777774,0.49923404255319154
452095,2018,224.0,66,82.11969696969697,14.893939393939394,0.18181818181818182,0.27704707692307695,0.388125
452095,2019,198.0,78,84.49871794871794,10.743589743589743,0.28205128205128205,0.25874919178082195,0.5065813953488373
452104,2015,186.0,110,83.27454545454546,11.645454545454545,0.2545454545454545,0.2766301653543307,0.438945652173913
452104,2016,192.0,126,83.40317460317459,13.936507936507937,0.20634920634920634,0.305483336,0.5038863636363636
452104,2017,198.0,157,80.16815286624204,16.019108280254777,0.17834394904458598,0.2807803028169014,0.5138409090909092
452104,2018,68.0,19,76.96842105263158,28.842105263157894,0.05263157894736842,0.2043235714285714,0.3465
452220,2015,192.0,79,86.52278481012658,16.734177215189874,0.22784810126582278,0.25139022826086954,0.39018840579710146
452220,2016,165.0,37,83.12162162162163,12.243243243243244,0.21621621621621623,0.3467408,0.6035238095238095
452220,2017,102.0,35,85.45714285714286,25.37142857142857,0.22857142857142856,0.2779994193548387,0.45375
452234,2015,198.0,72,88.82361111111112,7.916666666666667,0.4166666666666667,0.35949755913978493,0.5839354838709677
452234,2016,204.0,92,86.275,8.402173913043478,0.358695652173913,0.3920002815533981,0.7438805970149254
452234,2017,210.0,109,84.98165137614679,19.880733944954127,0.27522935779816515,0.34519753846153844,0.6639393939393939
452239,2015,160.0,54,89.80185185185185,10.796296296296296,0.37037037037037035,0.3379591538461539,0.5578913043478261
452252,2015,192.0,138,89.94782608695651,16.97826086956522,0.37681159420289856,0.41534949664429527,0.6893786407766991
452252,2016,198.0,103,84.6631067961165,13.067961165048544,0.22330097087378642,0.26743193000000004,0.485939393939394
452252,2017,204.0,85,86.35764705882353,16.11764705882353,0.3058823529411765,0.3691482432432432,0.6197592592592592
452254,2015,64.0,35,88.35428571428572,8.485714285714286,0.37142857142857144,0.40063164285714287,0.7547666666666667
452254,2016,132.0,96,88.315625,11.541666666666666,0.3541666666666667,0.30336923364485985,0.5433188405797102
452254,2017,204.0,141,83.66099290780143,8.602836879432624,0.24822695035460993,0.2792769781021898,0.5063894736842105
452254,2018,210.0,64,83.4703125,19.421875,0.234375,0.29416083333333337,0.4648
452254,2019,144.0,85,87.33058823529412,12.588235294117647,0.36470588235294116,0.38223282608695647,0.6398199999999999
452655,2015,93.0,49,82.57755102040817,12.53061224489796,0.20408163265306123,0.34465058,0.48183720930232554
452655,2016,192.0,156,80.73846153846155,7.801282051282051,0.21794871794871795,0.29213022962962965,0.41224770642201836
