playerID,nameFirst,nameLast,yearID,age,G,AB,H,2B,3B,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,bats,throws,prev_year,next_year,prev_OPS,next_OPS,prev_OBP,next_OBP,prev_SLG,next_SLG,delta_OPS,delta_OBP,delta_SLG,statcast_age_bat,batted_ball_count,avg_launch_speed,avg_launch_angle,hard_hit_rate,avg_estimated_woba,avg_estimated_slg
martest01,Starling,Marte,2022,34.0,118,466,136,24,5,16,63.0,18.0,26,97.0,0.2918454935622318,0.3465346534653465,0.4678111587982833,0.8143458122636298,R,R,2021.0,2023.0,0.8411012542061793,0.6246944795617362,0.3828571428571428,0.3008849557522124,0.4582441113490364,0.3238095238095238,-0.0267554419425495,-0.0363224893917963,0.0095670474492468,170.0,120.0,78.37333333333332,12.708333333333334,0.15,0.2775348717532467,0.423
martest01,Starling,Marte,2023,35.0,86,315,78,7,1,5,28.0,24.0,16,69.0,0.2476190476190476,0.3008849557522124,0.3238095238095238,0.6246944795617362,R,R,2022.0,2024.0,0.8143458122636298,0.7150351783317743,0.3465346534653465,0.326975476839237,0.4678111587982833,0.3880597014925373,-0.1896513327018936,-0.045649697713134,-0.1440016349887594,175.0,133.0,81.37142857142857,11.218045112781954,0.2330827067669172,0.3209601027466542,0.5437260273972603
martijd02,J. D.,Martinez,2017,30.0,119,432,131,26,3,45,104.0,4.0,53,128.0,0.3032407407407407,0.3762781186094069,0.6898148148148148,1.0660929334242215,R,R,,2018.0,,1.031331154324214,,0.4021571648690292,,0.6291739894551845,,,,120.0,102.0,84.4735294117647,18.5,0.3235294117647059,0.4518523157894736,1.0899677419354838
martijd02,J. D.,Martinez,2018,31.0,150,569,188,37,2,43,130.0,6.0,69,146.0,0.3304042179261863,0.4021571648690292,0.6291739894551845,1.031331154324214,R,R,2017.0,2019.0,1.0660929334242215,0.939143690349947,0.3762781186094069,0.3826219512195122,0.6898148148148148,0.5565217391304348,-0.0347617791000078,0.0258790462596222,-0.0606408253596302,217.0,193.0,85.51865284974093,14.134715025906736,0.3005181347150259,0.3818169875776397,0.7176036036036035
martijd02,J. D.,Martinez,2021,34.0,148,570,163,42,3,28,99.0,0.0,55,150.0,0.2859649122807017,0.34913112164297,0.5175438596491229,0.8666749812920929,R,R,2019.0,2022.0,,0.7895817238715374,,0.3411764705882353,,0.448405253283302,,,,204.0,214.0,84.28738317757009,19.53271028037383,0.2663551401869158,0.3656156015209893,0.6846822429906542
martijd02,J. D.,Martinez,2022,35.0,139,533,146,43,1,16,62.0,0.0,52,145.0,0.273921200750469,0.3411764705882353,0.448405253283302,0.7895817238715374,R,R,2021.0,2023.0,0.8666749812920929,0.8925139762403913,0.34913112164297,0.320754716981132,0.5175438596491229,0.5717592592592593,-0.0770932574205555,-0.0079546510547346,-0.0691386063658208,210.0,220.0,82.27090909090909,14.795454545454543,0.2227272727272727,0.3564996778146537,0.6183009708737864
martijd02,J. D.,Martinez,2023,36.0,113,432,117,27,2,33,103.0,1.0,34,149.0,0.2708333333333333,0.320754716981132,0.5717592592592593,0.8925139762403913,R,R,2022.0,2024.0,0.7895817238715374,0.7252855547317147,0.3411764705882353,0.319755600814664,0.448405253283302,0.4055299539170507,0.1029322523688539,-0.0204217536071032,0.1233540059759572,180.0,104.0,85.41442307692309,17.076923076923077,0.3461538461538461,0.3728523712224688,0.8914130434782608
martijo08,Jose,Martinez,2018,30.0,152,534,163,30,0,17,83.0,0.0,49,104.0,0.3052434456928839,0.3639455782312925,0.4569288389513108,0.8208744171826035,R,R,,2019.0,,0.7506622144451045,,0.3404825737265415,,0.4101796407185629,,,,210.0,154.0,83.5116883116883,8.246753246753247,0.2987012987012987,0.3264921755725191,0.5311276595744681
martile01,Leonys,Martin,2018,30.0,84,318,81,15,3,11,33.0,7.0,30,77.0,0.2547169811320754,0.3229461756373937,0.4245283018867924,0.7474744775241862,L,R,,2019.0,,0.6190824079485681,,0.2758620689655172,,0.3432203389830508,,,,150.0,95.0,84.81157894736843,19.51578947368421,0.2947368421052631,0.3965680645161291,0.711515625
martiru01,Russell,Martin,2015,32.0,129,441,106,23,2,23,77.0,4.0,53,106.0,0.2403628117913832,0.3293885601577909,0.4580498866213152,0.7874384467791061,R,R,,2016.0,,0.7330081903115611,,0.3352059925093633,,0.3978021978021978,,,,192.0,79.0,84.89113924050632,9.126582278481012,0.3037974683544304,0.2635809439252337,0.4866
martiru01,Russell,Martin,2016,33.0,137,455,105,16,0,20,74.0,2.0,64,148.0,0.2307692307692307,0.3352059925093633,0.3978021978021978,0.7330081903115611,R,R,2015.0,2017.0,0.7874384467791061,0.731028743243727,0.3293885601577909,0.3434065934065934,0.4580498866213152,0.3876221498371335,-0.054430256467545,0.0058174323515723,-0.0602476888191174,198.0,103.0,85.5873786407767,9.07766990291262,0.3495145631067961,0.3262760650406504,0.6540135135135134
martiru01,Russell,Martin,2017,34.0,91,307,68,12,0,13,35.0,1.0,50,83.0,0.2214983713355048,0.3434065934065934,0.3876221498371335,0.731028743243727,R,R,2016.0,2018.0,0.7330081903115611,0.663327697389116,0.3352059925093633,0.3380681818181818,0.3978021978021978,0.3252595155709342,-0.001979447067834,0.0082006008972301,-0.0101800479650642,170.0,65.0,84.03846153846153,15.092307692307692,0.2461538461538461,0.3336735421686747,0.5214468085106383
martiru01,Russell,Martin,2018,35.0,90,289,56,8,0,10,25.0,0.0,56,82.0,0.1937716262975778,0.3380681818181818,0.3252595155709342,0.663327697389116,R,R,2017.0,2019.0,0.731028743243727,0.6674929382602179,0.3434065934065934,0.3373493975903614,0.3876221498371335,0.3301435406698564,-0.067701045854611,-0.0053384115884115,-0.0623626342661993,210.0,80.0,87.9,11.375,0.375,0.3185895263157894,0.4284137931034482
martivi01,Victor,Martinez,2015,37.0,120,440,108,20,0,11,64.0,0.0,31,52.0,0.2454545454545454,0.3010309278350515,0.3659090909090909,0.6669400187441424,B,R,,2016.0,,0.8264073755669523,,0.3508196721311475,,0.4755877034358047,,,,185.0,125.0,89.06639999999999,16.152,0.408,0.3929415086206896,0.636319587628866
martivi01,Victor,Martinez,2016,38.0,154,553,160,22,0,27,86.0,0.0,50,90.0,0.2893309222423146,0.3508196721311475,0.4755877034358047,0.8264073755669523,B,R,2015.0,2017.0,0.6669400187441424,0.6965869106263195,0.3010309278350515,0.3241379310344827,0.3659090909090909,0.3724489795918367,0.1594673568228098,0.049788744296096,0.1096786125267137,228.0,158.0,85.54177215189873,20.537974683544306,0.3291139240506329,0.3641478222222222,0.6219207920792079
martivi01,Victor,Martinez,2017,39.0,107,392,100,16,0,10,47.0,0.0,36,63.0,0.2551020408163265,0.3241379310344827,0.3724489795918367,0.6965869106263195,B,R,2016.0,2018.0,0.8264073755669523,0.6505631523040348,0.3508196721311475,0.297244094488189,0.4755877034358047,0.3533190578158458,-0.1298204649406328,-0.0266817410966648,-0.1031387238439679,195.0,116.0,84.6094827586207,16.71551724137931,0.2672413793103448,0.336294793814433,0.5007662337662337
mathije01,Jeff,Mathis,2016,33.0,41,126,30,4,1,2,15.0,0.0,4,36.0,0.238095238095238,0.2671755725190839,0.3333333333333333,0.6005089058524173,R,R,,2017.0,,0.5998083679335675,,0.2772277227722772,,0.3225806451612903,,,,165.0,24.0,81.65,29.95833333333333,0.25,0.2501739130434782,0.4326470588235294
mathije01,Jeff,Mathis,2017,34.0,60,186,40,10,2,2,11.0,1.0,14,61.0,0.2150537634408602,0.2772277227722772,0.3225806451612903,0.5998083679335675,R,R,2016.0,2018.0,0.6005089058524173,0.5436842727165307,0.2671755725190839,0.271889400921659,0.3333333333333333,0.2717948717948718,-0.0007005379188498,0.0100521502531932,-0.010752688172043,170.0,42.0,79.46428571428571,17.476190476190474,0.119047619047619,0.2333177727272727,0.3507741935483871
mathije01,Jeff,Mathis,2018,35.0,69,195,39,9,1,1,20.0,0.0,20,66.0,0.2,0.271889400921659,0.2717948717948718,0.5436842727165307,R,R,2017.0,2019.0,0.5998083679335675,0.4327006039689387,0.2772277227722772,0.2090163934426229,0.3225806451612903,0.2236842105263158,-0.0561240952170367,-0.0053383218506182,-0.0507857733664185,210.0,56.0,80.70357142857142,22.875,0.125,0.2127995918367347,0.3188846153846154
mauerjo01,Joe,Mauer,2015,32.0,158,592,157,34,2,10,66.0,2.0,67,112.0,0.2652027027027027,0.3383458646616541,0.3800675675675675,0.7184134322292217,L,R,,2016.0,,0.7515111898335582,,0.3628472222222222,,0.388663967611336,,,,192.0,133.0,89.0375939849624,8.496240601503759,0.3458646616541353,0.3663445448275862,0.555803738317757
mauerjo01,Joe,Mauer,2016,33.0,134,494,129,22,4,11,49.0,2.0,79,93.0,0.2611336032388664,0.3628472222222222,0.388663967611336,0.7515111898335582,L,R,2015.0,2017.0,0.7184134322292217,0.8007274467575975,0.3383458646616541,0.3835845896147403,0.3800675675675675,0.4171428571428571,0.0330977576043365,0.024501357560568,0.0085964000437684,198.0,135.0,88.19185185185185,14.25925925925926,0.3555555555555555,0.3740611914893617,0.6058526315789473
mauerjo01,Joe,Mauer,2017,34.0,141,525,160,36,1,7,71.0,2.0,66,83.0,0.3047619047619048,0.3835845896147403,0.4171428571428571,0.8007274467575975,L,R,2016.0,2018.0,0.7515111898335582,0.7291543285803228,0.3628472222222222,0.3505535055350554,0.388663967611336,0.3786008230452675,0.0492162569240393,0.0207373673925181,0.0284788895315211,204.0,143.0,84.94965034965034,11.965034965034963,0.3076923076923077,0.4088305116279069,0.6513186813186813
maybica01,Cameron,Maybin,2017,30.0,114,395,90,20,2,10,35.0,33.0,51,94.0,0.2278481012658227,0.3184855233853007,0.3645569620253164,0.6830424854106172,R,R,,2018.0,,0.6617781432748537,,0.3255208333333333,,0.3362573099415205,,,,150.0,90.0,83.82555555555555,9.966666666666669,0.3111111111111111,0.31050553,0.5381639344262296
maybica01,Cameron,Maybin,2018,31.0,129,342,85,14,2,4,28.0,10.0,38,75.0,0.2485380116959064,0.3255208333333333,0.3362573099415205,0.6617781432748537,R,R,2017.0,2019.0,0.6830424854106172,0.8580361170303775,0.3184855233853007,0.3643122676579926,0.3645569620253164,0.4937238493723849,-0.0212643421357634,0.0070353099480326,-0.0282996520837959,217.0,105.0,84.15809523809524,13.00952380952381,0.2857142857142857,0.3348566990291262,0.525974025974026
mccanbr01,Brian,McCann,2015,31.0,135,465,108,15,1,26,94.0,0.0,52,97.0,0.232258064516129,0.319626168224299,0.4365591397849462,0.7561853080092453,L,R,,2016.0,,0.7479532662459492,,0.3353658536585366,,0.4125874125874126,,,,186.0,81.0,87.54074074074074,13.703703703703704,0.3580246913580246,0.2545050283018868,0.3635
mccanbr01,Brian,McCann,2016,32.0,130,429,104,13,0,20,58.0,1.0,54,99.0,0.2424242424242424,0.3353658536585366,0.4125874125874126,0.7479532662459492,L,R,2015.0,2017.0,0.7561853080092453,0.7588383566365771,0.319626168224299,0.3233082706766917,0.4365591397849462,0.4355300859598854,-0.0082320417632961,0.0157396854342375,-0.0239717271975336,192.0,142.0,85.44084507042253,19.507042253521128,0.2957746478873239,0.4051406721311475,0.6773636363636364
mccanbr01,Brian,McCann,2017,33.0,97,349,84,12,1,18,62.0,1.0,38,58.0,0.2406876790830945,0.3233082706766917,0.4355300859598854,0.7588383566365771,L,R,2016.0,2018.0,0.7479532662459492,0.6395502645502645,0.3353658536585366,0.3009259259259259,0.4125874125874126,0.3386243386243386,0.0108850903906279,-0.0120575829818448,0.0229426733724728,198.0,113.0,83.80619469026549,18.84070796460177,0.2389380530973451,0.3743569607843137,0.5384230769230769
mccanbr01,Brian,McCann,2018,34.0,63,189,40,3,0,7,23.0,0.0,19,40.0,0.2116402116402116,0.3009259259259259,0.3386243386243386,0.6395502645502645,L,R,2017.0,2019.0,0.7588383566365771,0.7343371566969794,0.3233082706766917,0.3227848101265823,0.4355300859598854,0.4115523465703971,-0.1192880920863125,-0.0223823447507657,-0.0969057473355468,170.0,51.0,83.31372549019608,31.58823529411765,0.1764705882352941,0.3002540425531915,0.4473548387096774
mccanja02,James,McCann,2021,31.0,121,375,87,12,1,10,46.0,1.0,32,115.0,0.232,0.2936893203883495,0.3493333333333333,0.6430226537216828,R,R,,2022.0,,0.5381536980200998,,0.256544502617801,,0.2816091954022988,,,,186.0,135.0,80.92444444444443,15.962962962962964,0.2222222222222222,0.2784540695883934,0.5070161290322581
mccanja02,James,McCann,2022,32.0,61,174,34,6,0,3,18.0,3.0,11,46.0,0.1954022988505747,0.256544502617801,0.2816091954022988,0.5381536980200998,R,R,2021.0,2023.0,0.6430226537216828,0.6458698901670241,0.2936893203883495,0.2690582959641255,0.3493333333333333,0.3768115942028985,-0.1048689557015829,-0.0371448177705484,-0.0677241379310344,160.0,67.0,81.06268656716419,18.82089552238806,0.208955223880597,0.3346404988328665,0.5377894736842105
mccanja02,James,McCann,2023,33.0,70,207,46,14,0,6,26.0,3.0,9,57.0,0.2222222222222222,0.2690582959641255,0.3768115942028985,0.6458698901670241,R,R,2022.0,2024.0,0.5381536980200998,0.6668204243712647,0.256544502617801,0.278969957081545,0.2816091954022988,0.3878504672897196,0.1077161921469243,0.0125137933463245,0.0952023988005997,198.0,57.0,82.3719298245614,8.771929824561404,0.2631578947368421,0.3519381401060383,0.6695172413793103
mccutan01,Andrew,McCutchen,2016,30.0,153,598,153,26,3,24,79.0,6.0,69,143.0,0.2558528428093645,0.3362962962962963,0.4297658862876254,0.7660621825839218,R,R,,2017.0,,0.8490418353576248,,0.3630769230769231,,0.4859649122807017,,,,180.0,156.0,85.7474358974359,17.19871794871795,0.3653846153846153,0.3841496399999999,0.657625
mccutan01,Andrew,McCutchen,2017,31.0,156,570,159,30,2,28,88.0,11.0,73,116.0,0.2789473684210526,0.3630769230769231,0.4859649122807017,0.8490418353576248,R,R,2016.0,2018.0,0.7660621825839218,0.791585278489298,0.3362962962962963,0.3680351906158358,0.4297658862876254,0.4235500878734622,0.082979652773703,0.0267806267806267,0.0561990259930763,186.0,163.0,83.2564417177914,19.969325153374232,0.2453987730061349,0.3282020653594771,0.5721333333333333
mccutan01,Andrew,McCutchen,2018,32.0,155,569,145,30,3,20,65.0,14.0,95,145.0,0.2548330404217926,0.3680351906158358,0.4235500878734622,0.791585278489298,R,R,2017.0,2019.0,0.8490418353576248,0.8344835999860574,0.3630769230769231,0.3778625954198473,0.4859649122807017,0.45662100456621,-0.0574565568683267,0.0049582675389127,-0.0624148244072395,224.0,175.0,86.05085714285714,15.82857142857143,0.2914285714285714,0.3443300986842105,0.5831869158878505
mccutan01,Andrew,McCutchen,2021,35.0,144,482,107,24,1,27,80.0,6.0,81,132.0,0.2219917012448132,0.3344947735191638,0.4439834024896265,0.7784781760087903,R,R,2019.0,2022.0,,0.6999832607967861,,0.3155172413793103,,0.3844660194174757,,,,175.0,133.0,84.78571428571429,16.045112781954888,0.2556390977443609,0.3622235996726015,0.6627662337662338
mccutan01,Andrew,McCutchen,2022,36.0,134,515,122,25,0,17,69.0,8.0,57,124.0,0.2368932038834951,0.3155172413793103,0.3844660194174757,0.6999832607967861,R,R,2021.0,2023.0,0.7784781760087903,0.7758714154062991,0.3344947735191638,0.3784355179704017,0.4439834024896265,0.3974358974358974,-0.0784949152120042,-0.0189775321398534,-0.0595173830721508,180.0,156.0,83.63461538461539,17.29746835443038,0.2564102564102564,0.3741367476670317,0.7023896103896105
mccutan01,Andrew,McCutchen,2023,37.0,112,390,100,19,0,12,43.0,11.0,75,100.0,0.2564102564102564,0.3784355179704017,0.3974358974358974,0.7758714154062991,R,R,2022.0,2024.0,0.6999832607967861,0.7388696255201109,0.3155172413793103,0.3281553398058252,0.3844660194174757,0.4107142857142857,0.075888154609513,0.0629182765910913,0.0129698780184216,222.0,151.0,84.50860927152318,18.144736842105264,0.2450331125827814,0.3640676265040114,0.523112676056338
mcneije01,Jeff,McNeil,2022,30.0,148,533,174,39,1,9,62.0,4.0,40,61.0,0.3264540337711069,0.3820033955857385,0.4540337711069418,0.8360371666926804,L,R,,2023.0,,0.711111111111111,,0.3333333333333333,,0.3777777777777777,,,,180.0,226.0,80.12566371681416,20.00884955752212,0.1371681415929203,0.3232429550346422,0.443039603960396
mcneije01,Jeff,McNeil,2023,31.0,156,585,158,25,4,10,55.0,10.0,39,65.0,0.27008547008547,0.3333333333333333,0.3777777777777777,0.711111111111111,L,R,2022.0,2024.0,0.8360371666926804,0.6922895885911149,0.3820033955857385,0.3078556263269639,0.4540337711069418,0.3844339622641509,-0.1249260555815693,-0.0486700622524052,-0.076255993329164,186.0,220.0,80.14454545454545,18.45,0.1818181818181818,0.2570316679003373,0.3477209302325582
menesjo01,Joey,Meneses,2022,30.0,56,222,72,14,0,13,34.0,1.0,15,52.0,0.3243243243243243,0.3666666666666666,0.5630630630630631,0.9297297297297298,R,R,,2023.0,,0.7221387699382453,,0.3211567732115677,,0.4009819967266775,,,,60.0,61.0,86.28524590163934,11.161290322580646,0.2950819672131147,0.3811877421962096,0.8530333333333334
menesjo01,Joey,Meneses,2023,31.0,154,611,168,36,1,13,89.0,0.0,38,130.0,0.2749590834697217,0.3211567732115677,0.4009819967266775,0.7221387699382453,R,R,2022.0,2024.0,0.9297297297297298,0.5932259274839972,0.3666666666666666,0.2907348242811501,0.5630630630630631,0.302491103202847,-0.2075909597914844,-0.0455098934550989,-0.1620810663363855,217.0,197.0,83.03553299492386,14.203045685279188,0.2893401015228426,0.3095359572602995,0.5350188679245282
mercejo03,Jordy,Mercer,2016,30.0,149,519,133,22,3,11,59.0,1.0,51,83.0,0.25626204238921,0.3275563258232236,0.3737957610789981,0.7013520869022216,R,R,,2017.0,,0.7325393765440033,,0.3261648745519713,,0.4063745019920319,,,,180.0,128.0,82.42109375,10.0859375,0.1796875,0.296593875,0.387247191011236
mercejo03,Jordy,Mercer,2017,31.0,145,502,128,24,5,14,58.0,0.0,51,88.0,0.2549800796812749,0.3261648745519713,0.4063745019920319,0.7325393765440033,R,R,2016.0,2018.0,0.7013520869022216,0.6956531886341093,0.3275563258232236,0.3149425287356321,0.3737957610789981,0.3807106598984771,0.0311872896417816,-0.0013914512712522,0.0325787409130338,186.0,145.0,81.54275862068965,17.324137931034482,0.2551724137931034,0.2970682900763358,0.4834347826086956
mercejo03,Jordy,Mercer,2018,32.0,117,394,99,29,2,6,39.0,2.0,32,87.0,0.2512690355329949,0.3149425287356321,0.3807106598984771,0.6956531886341093,R,R,2017.0,2019.0,0.7325393765440033,0.7474630996309963,0.3261648745519713,0.3099630996309963,0.4063745019920319,0.4375,-0.0368861879098939,-0.0112223458163391,-0.0256638420935547,224.0,115.0,83.48086956521739,13.634782608695652,0.2347826086956521,0.280021409090909,0.43895
merriwh01,Whit,Merrifield,2021,32.0,162,664,184,42,3,10,74.0,40.0,40,103.0,0.2771084337349397,0.3166666666666666,0.394578313253012,0.7112449799196787,R,R,2019.0,2022.0,,0.6731818181818181,,0.2981818181818181,,0.375,,,,192.0,242.0,82.75165289256199,18.3801652892562,0.2148760330578512,0.3160679487536107,0.4939055118110236
merriwh01,Whit,Merrifield,2022,33.0,139,504,126,28,1,11,58.0,16.0,38,85.0,0.25,0.2981818181818181,0.375,0.6731818181818181,R,R,2021.0,2023.0,0.7112449799196787,0.699651662631553,0.3166666666666666,0.3175675675675675,0.394578313253012,0.3820840950639854,-0.0380631617378606,-0.0184848484848484,-0.019578313253012,198.0,173.0,80.57398843930635,18.3757225433526,0.1849710982658959,0.2917307199687487,0.4509247311827957
merriwh01,Whit,Merrifield,2023,34.0,145,547,149,27,0,11,67.0,26.0,36,101.0,0.2723948811700182,0.3175675675675675,0.3820840950639854,0.699651662631553,R,R,2022.0,2024.0,0.6731818181818181,0.6251714217955724,0.2981818181818181,0.311178247734139,0.375,0.3139931740614334,0.0264698444497348,0.0193857493857493,0.0070840950639853,238.0,235.0,81.13404255319149,19.68936170212766,0.1404255319148936,0.2667367628205128,0.3910603448275862
millebr02,Brad,Miller,2021,32.0,140,331,75,9,3,20,49.0,3.0,45,112.0,0.2265861027190332,0.3209549071618037,0.4531722054380664,0.7741271125998701,L,R,2019.0,2022.0,,0.5895293633882845,,0.2697095435684647,,0.3198198198198198,,,,192.0,78.0,87.00128205128206,20.28205128205128,0.3333333333333333,0.3981146264737644,0.8949047619047619
molinya01,Yadier,Molina,2015,33.0,136,488,132,23,2,4,61.0,3.0,32,59.0,0.2704918032786885,0.3100189035916824,0.3504098360655737,0.6604287396572561,R,R,,2016.0,,0.7866909048714924,,0.3597246127366609,,0.4269662921348314,,,,198.0,114.0,86.73070175438596,12.552631578947368,0.2105263157894736,0.2987608699186991,0.40434375
molinya01,Yadier,Molina,2016,34.0,147,534,164,38,1,8,58.0,3.0,39,63.0,0.3071161048689138,0.3597246127366609,0.4269662921348314,0.7866909048714924,R,R,2015.0,2017.0,0.6604287396572561,0.7509298745682067,0.3100189035916824,0.3118081180811808,0.3504098360655737,0.4391217564870259,0.1262621652142362,0.0497057091449785,0.0765564560692577,204.0,176.0,83.35681818181818,10.414772727272728,0.1988636363636363,0.3246779071428571,0.4162142857142857
molinya01,Yadier,Molina,2017,35.0,136,501,137,27,1,18,82.0,9.0,28,74.0,0.2734530938123752,0.3118081180811808,0.4391217564870259,0.7509298745682067,R,R,2016.0,2018.0,0.7866909048714924,0.7498451556456469,0.3597246127366609,0.3141153081510934,0.4269662921348314,0.4357298474945534,-0.0357610303032857,-0.0479164946554801,0.0121554643521945,210.0,165.0,84.19333333333333,19.266666666666666,0.2727272727272727,0.3632412158273381,0.6071770833333333
molinya01,Yadier,Molina,2018,36.0,123,459,120,20,0,20,74.0,4.0,29,66.0,0.261437908496732,0.3141153081510934,0.4357298474945534,0.7498451556456469,R,R,2017.0,2019.0,0.7509298745682067,0.7105149217479461,0.3118081180811808,0.3119469026548672,0.4391217564870259,0.3985680190930787,-0.0010847189225597,0.0023071900699126,-0.0033919089924725,216.0,204.0,82.8421568627451,22.0,0.1715686274509804,0.3184617045454546,0.4872038834951456
molinya01,Yadier,Molina,2021,39.0,121,440,111,19,0,11,66.0,3.0,24,79.0,0.2522727272727272,0.2966101694915254,0.3704545454545455,0.6670647149460709,R,R,2019.0,2022.0,,0.5348600508905852,,0.2333333333333333,,0.3015267175572519,,,,195.0,141.0,80.75390070921985,21.29787234042553,0.1489361702127659,0.3068726146462851,0.4612112676056338
montemi01,Miguel,Montero,2015,32.0,113,347,86,11,0,15,53.0,1.0,49,103.0,0.2478386167146974,0.3449131513647642,0.4092219020172911,0.7541350533820553,L,R,,2016.0,,0.68431126176144,,0.3274647887323944,,0.3568464730290456,,,,192.0,78.0,87.45641025641027,21.192307692307693,0.282051282051282,0.3745646020408162,0.6729818181818182
montemi01,Miguel,Montero,2016,33.0,86,241,52,8,1,8,33.0,1.0,38,58.0,0.2157676348547718,0.3274647887323944,0.3568464730290456,0.68431126176144,L,R,2015.0,2017.0,0.7541350533820553,0.6558051008755235,0.3449131513647642,0.3098591549295774,0.4092219020172911,0.3459459459459459,-0.0698237916206153,-0.0174483626323698,-0.0523754289882454,165.0,60.0,84.15333333333334,11.483333333333333,0.1666666666666666,0.2524724905660377,0.3778
mooredy01,Dylan,Moore,2022,30.0,104,205,46,11,2,6,24.0,21.0,34,75.0,0.224390243902439,0.3675889328063241,0.3853658536585366,0.7529547864648607,R,R,,2023.0,,0.7306165099268548,,0.303030303030303,,0.4275862068965517,,,,150.0,40.0,80.6125,16.7,0.25,0.2611910793918919,0.4337916666666666
mooredy01,Dylan,Moore,2023,31.0,67,145,30,9,1,7,19.0,7.0,16,56.0,0.2068965517241379,0.303030303030303,0.4275862068965517,0.7306165099268548,R,R,2022.0,2024.0,0.7529547864648607,0.687302371541502,0.3675889328063241,0.3204545454545454,0.3853658536585366,0.3668478260869565,-0.0223382765380059,-0.064558629776021,0.0422203532380151,124.0,34.0,82.51176470588236,29.5,0.2352941176470588,0.3327768113553114,0.9113076923076924
moralke01,Kendrys,Morales,2015,32.0,158,569,165,41,2,22,106.0,0.0,58,103.0,0.2899824253075571,0.3615023474178404,0.4850615114235501,0.8465638588413904,B,R,,2016.0,,0.7946027769078192,,0.3268608414239482,,0.4677419354838709,,,,192.0,143.0,90.83076923076922,15.181818181818182,0.4545454545454545,0.373989385620915,0.5957931034482759
moralke01,Kendrys,Morales,2016,33.0,154,558,147,24,0,30,93.0,0.0,48,120.0,0.2634408602150537,0.3268608414239482,0.4677419354838709,0.7946027769078192,B,R,2015.0,2017.0,0.8465638588413904,0.7528081593121043,0.3615023474178404,0.3075657894736842,0.4850615114235501,0.4452423698384201,-0.0519610819335711,-0.0346415059938921,-0.0173195759396791,198.0,134.0,89.29179104477612,16.53731343283582,0.4402985074626865,0.3964909469696969,0.7875376344086021
moralke01,Kendrys,Morales,2017,34.0,150,557,139,25,0,28,85.0,0.0,43,132.0,0.2495511669658887,0.3075657894736842,0.4452423698384201,0.7528081593121043,B,R,2016.0,2018.0,0.7946027769078192,0.7694668496784443,0.3268608414239482,0.3312101910828025,0.4677419354838709,0.4382566585956416,-0.0417946175957149,-0.0192950519502639,-0.0224995656454508,204.0,174.0,85.16494252873564,14.528735632183908,0.3390804597701149,0.3414830463576158,0.6655233644859813
moralke01,Kendrys,Morales,2018,35.0,130,413,103,15,0,21,57.0,2.0,50,95.0,0.2493946731234866,0.3312101910828025,0.4382566585956416,0.7694668496784443,B,R,2017.0,2019.0,0.7528081593121043,0.5663740122914838,0.3075657894736842,0.3134328358208955,0.4452423698384201,0.2529411764705882,0.0166586903663399,0.0236444016091182,-0.0069857112427784,210.0,125.0,86.45519999999999,14.48,0.384,0.3230523015873016,0.586433734939759
morelmi01,Mitch,Moreland,2015,30.0,132,471,131,27,0,23,85.0,1.0,32,112.0,0.2781316348195329,0.3300970873786408,0.4819532908704883,0.8120503782491291,L,L,,2016.0,,0.7199498660212638,,0.2982107355864811,,0.4217391304347826,,,,150.0,91.0,93.28021978021978,12.24175824175824,0.5274725274725275,0.4155603020833333,0.7202465753424658
morelmi01,Mitch,Moreland,2016,31.0,147,460,107,21,0,22,60.0,1.0,35,118.0,0.2326086956521739,0.2982107355864811,0.4217391304347826,0.7199498660212638,L,L,2015.0,2017.0,0.8120503782491291,0.7693022747156606,0.3300970873786408,0.3263888888888889,0.4819532908704883,0.4429133858267716,-0.0921005122278653,-0.0318863517921597,-0.0602141604357057,186.0,135.0,85.24148148148149,21.525925925925925,0.2814814814814815,0.3138535084745762,0.5378414634146341
morelmi01,Mitch,Moreland,2017,32.0,149,508,125,34,0,22,79.0,0.0,57,120.0,0.2460629921259842,0.3263888888888889,0.4429133858267716,0.7693022747156606,L,L,2016.0,2018.0,0.7199498660212638,0.7577870532151254,0.2982107355864811,0.3246187363834422,0.4217391304347826,0.4331683168316831,0.0493524086943968,0.0281781533024078,0.021174255391989,192.0,149.0,83.4523489932886,15.476510067114091,0.2281879194630872,0.346585969924812,0.6360309278350516
morelmi01,Mitch,Moreland,2018,33.0,124,404,99,23,4,15,68.0,2.0,50,102.0,0.245049504950495,0.3246187363834422,0.4331683168316831,0.7577870532151254,L,L,2017.0,2019.0,0.7693022747156606,0.835069618351197,0.3263888888888889,0.3283582089552239,0.4429133858267716,0.5067114093959731,-0.0115152215005351,-0.0017701525054466,-0.0097450689950884,231.0,98.0,87.36530612244897,13.387755102040815,0.3571428571428571,0.3673266666666666,0.68759375
morneju01,Justin,Morneau,2015,34.0,49,168,52,10,3,3,15.0,0.0,13,25.0,0.3095238095238095,0.3626373626373626,0.4583333333333333,0.8209706959706959,L,R,,2016.0,,0.7313237221494102,,0.3027522935779816,,0.4285714285714285,,,,102.0,47.0,88.23191489361702,13.936170212765957,0.3829787234042553,0.2902487450980392,0.4880487804878049
