playerID,nameFirst,nameLast,yearID,age,G,AB,H,2B,3B,HR,RBI,SB,BB,SO,AVG,OBP,SLG,OPS,bats,throws,prev_year,next_year,prev_OPS,next_OPS,prev_OBP,next_OBP,prev_SLG,next_SLG,delta_OPS,delta_OBP,delta_SLG,velocity_bin,statcast_age_bat_velocity_sum,statcast_age_bat_velocity_count,velocity_pitch_count,release_speed_sum,release_speed_count,velocity_batted_ball_count,velocity_launch_speed_sum,velocity_launch_angle_sum,velocity_launch_angle_count,velocity_hard_hit_sum,velocity_xwoba_sum,velocity_xwoba_count,velocity_xslg_sum,velocity_xslg_count,velocity_bin_label,statcast_age_bat_velocity,avg_pitch_speed_in_bin,velocity_avg_launch_speed,velocity_avg_launch_angle,velocity_hard_hit_rate,velocity_avg_estimated_woba,velocity_avg_estimated_slg
braunry02,Ryan,Braun,2018,35.0,125,405,103,25,1,20,64.0,11.0,34,85.0,0.254320987654321,0.3130630630630631,0.4691358024691358,0.7821988655321989,R,R,2017.0,2019.0,0.823312693498452,0.8487005913476502,0.3364705882352941,0.3432539682539682,0.4868421052631579,0.5054466230936819,-0.0411138279662531,-0.023407525172231,-0.0177063027940221,v_85_90,3710.0,106.0,106.0,9296.9,106.0,33.0,2932.5,346.0,33.0,15.0,11.70853,25.0,17.904000000000003,20.0,85~90mph,35.0,87.7066037735849,88.86363636363636,10.484848484848484,0.45454545454545453,0.4683412,0.8952000000000002
braunry02,Ryan,Braun,2018,35.0,125,405,103,25,1,20,64.0,11.0,34,85.0,0.254320987654321,0.3130630630630631,0.4691358024691358,0.7821988655321989,R,R,2017.0,2019.0,0.823312693498452,0.8487005913476502,0.3364705882352941,0.3432539682539682,0.4868421052631579,0.5054466230936819,-0.0411138279662531,-0.023407525172231,-0.0177063027940221,v_90_95,7735.0,221.0,221.0,20445.7,221.0,67.0,5636.7,498.0,67.0,16.0,15.300650000000001,65.0,16.116,44.0,90~95mph,35.0,92.51447963800905,84.12985074626866,7.432835820895522,0.23880597014925373,0.2353946153846154,0.36627272727272725
braunry02,Ryan,Braun,2018,35.0,125,405,103,25,1,20,64.0,11.0,34,85.0,0.254320987654321,0.3130630630630631,0.4691358024691358,0.7821988655321989,R,R,2017.0,2019.0,0.823312693498452,0.8487005913476502,0.3364705882352941,0.3432539682539682,0.4868421052631579,0.5054466230936819,-0.0411138279662531,-0.023407525172231,-0.0177063027940221,v_ge95,1820.0,52.0,52.0,5006.5,52.0,15.0,1232.5,205.0,15.0,5.0,6.49953,14.0,9.151,10.0,95mph 이상,35.0,96.27884615384616,82.16666666666667,13.666666666666666,0.3333333333333333,0.46425214285714284,0.9151
braunry02,Ryan,Braun,2019,36.0,144,459,131,31,2,22,75.0,11.0,34,105.0,0.2854030501089324,0.3432539682539682,0.5054466230936819,0.8487005913476502,R,R,2018.0,,0.7821988655321989,,0.3130630630630631,,0.4691358024691358,,0.0665017258154513,0.0301909051909051,0.0363108206245461,v_lt85,3384.0,94.0,94.0,7693.9,94.0,24.0,2085.3,-22.0,24.0,9.0,6.93959,24.0,8.712,15.0,85mph 미만,36.0,81.85,86.8875,-0.9166666666666666,0.375,0.28914958333333335,0.5808
braunry02,Ryan,Braun,2019,36.0,144,459,131,31,2,22,75.0,11.0,34,105.0,0.2854030501089324,0.3432539682539682,0.5054466230936819,0.8487005913476502,R,R,2018.0,,0.7821988655321989,,0.3130630630630631,,0.4691358024691358,,0.0665017258154513,0.0301909051909051,0.0363108206245461,v_85_90,2916.0,81.0,81.0,7070.0,81.0,24.0,2110.4,-112.0,24.0,8.0,5.37,28.0,6.646,20.0,85~90mph,36.0,87.28395061728395,87.93333333333334,-4.666666666666667,0.3333333333333333,0.19178571428571428,0.3323
braunry02,Ryan,Braun,2019,36.0,144,459,131,31,2,22,75.0,11.0,34,105.0,0.2854030501089324,0.3432539682539682,0.5054466230936819,0.8487005913476502,R,R,2018.0,,0.7821988655321989,,0.3130630630630631,,0.4691358024691358,,0.0665017258154513,0.0301909051909051,0.0363108206245461,v_90_95,6876.0,191.0,191.0,17691.4,191.0,69.0,6059.1,1103.0,69.0,21.0,21.662,49.0,33.76,45.0,90~95mph,36.0,92.62513089005236,87.81304347826088,15.985507246376812,0.30434782608695654,0.4420816326530612,0.7502222222222221
braunry02,Ryan,Braun,2019,36.0,144,459,131,31,2,22,75.0,11.0,34,105.0,0.2854030501089324,0.3432539682539682,0.5054466230936819,0.8487005913476502,R,R,2018.0,,0.7821988655321989,,0.3130630630630631,,0.4691358024691358,,0.0665017258154513,0.0301909051909051,0.0363108206245461,v_ge95,1764.0,49.0,49.0,4724.8,49.0,22.0,1857.5,354.0,22.0,7.0,4.611511,18.0,4.48,12.0,95mph 이상,36.0,96.42448979591838,84.43181818181819,16.09090909090909,0.3181818181818182,0.25619505555555555,0.37333333333333335
bregmal01,Alex,Bregman,2024,30.0,145,581,151,30,2,26,75.0,3.0,44,86.0,0.2598967297762478,0.3154574132492113,0.4526678141135972,0.7681252273628085,R,R,,,,,,,,,,,,v_lt85,7710.0,257.0,257.0,20617.7,257.0,63.0,4946.0,1231.0,63.0,11.0,8.452806889328064,52.0,11.063,37.0,85mph 미만,30.0,80.22451361867705,78.5079365079365,19.53968253968254,0.1746031746031746,0.1625539786409243,0.29900000000000004
bregmal01,Alex,Bregman,2024,30.0,145,581,151,30,2,26,75.0,3.0,44,86.0,0.2598967297762478,0.3154574132492113,0.4526678141135972,0.7681252273628085,R,R,,,,,,,,,,,,v_85_90,7140.0,238.0,238.0,20765.3,238.0,87.0,7307.4,2277.0,87.0,23.0,20.088123904638064,67.0,27.462,51.0,85~90mph,30.0,87.24915966386554,83.99310344827586,26.17241379310345,0.26436781609195403,0.2998227448453442,0.5384705882352941
bregmal01,Alex,Bregman,2024,30.0,145,581,151,30,2,26,75.0,3.0,44,86.0,0.2598967297762478,0.3154574132492113,0.4526678141135972,0.7681252273628085,R,R,,,,,,,,,,,,v_90_95,10650.0,355.0,355.0,32844.3,355.0,132.0,11171.4,2937.0,132.0,38.0,33.10405671614935,103.0,33.556,82.0,90~95mph,30.0,92.51915492957747,84.63181818181818,22.25,0.2878787878787879,0.3213986088946539,0.4092195121951219
